Gene1,Gene2,EdgeWeight,Direction
RSPO1,FOXL2,0.0932087802152702,RSPO1 -> FOXL2
SOX9,WNT4,0.0927989259342904,SOX9 -> WNT4
SRY,FOXL2,0.0888460570284601,SRY -> FOXL2
RSPO1,CBX2,0.0822710869737379,RSPO1 -> CBX2
RSPO1,WT1pKTS,0.0821980898779388,RSPO1 -> WT1pKTS
WT1pKTS,NR5A1,0.0815963464770644,WT1pKTS -> NR5A1
WT1pKTS,SRY,0.0800925870943815,WT1pKTS -> SRY
NR0B1,PGD2,0.078062217190423,NR0B1 -> PGD2
CTNNB1,SRY,0.0765505933638127,CTNNB1 -> SRY
NR0B1,DHH,0.0763851169382176,NR0B1 -> DHH
WNT4,CTNNB1,0.0758265119146691,WNT4 -> CTNNB1
NR0B1,FGF9,0.0743286811311962,NR0B1 -> FGF9
DMRT1,SOX9,0.0741532428719817,DMRT1 -> SOX9
WT1pKTS,RSPO1,0.0710995173032123,WT1pKTS -> RSPO1
WT1pKTS,WT1mKTS,0.0705927372125187,WT1pKTS -> WT1mKTS
RSPO1,UGR,0.0685234939533124,RSPO1 -> UGR
UGR,SRY,0.0683744204076903,UGR -> SRY
SOX9,NR5A1,0.0680465888154523,SOX9 -> NR5A1
DKK1,WNT4,0.0659235469229941,DKK1 -> WNT4
CTNNB1,UGR,0.0659176135739437,CTNNB1 -> UGR
NR0B1,NR5A1,0.065833817881772,NR0B1 -> NR5A1
CTNNB1,CBX2,0.0649522907364504,CTNNB1 -> CBX2
RSPO1,NR0B1,0.0649505453594769,RSPO1 -> NR0B1
SRY,CTNNB1,0.0644000502348707,SRY -> CTNNB1
UGR,GATA4,0.062970249715078,UGR -> GATA4
WNT4,GATA4,0.0613573520076028,WNT4 -> GATA4
WT1pKTS,GATA4,0.0601817701830227,WT1pKTS -> GATA4
CBX2,NR5A1,0.0593448170394203,CBX2 -> NR5A1
UGR,WT1mKTS,0.059264137434365,UGR -> WT1mKTS
WNT4,SOX9,0.0590388963686803,WNT4 -> SOX9
NR0B1,GATA4,0.0585274396541882,NR0B1 -> GATA4
FOXL2,SRY,0.0580921986706356,FOXL2 -> SRY
PGD2,DKK1,0.0579885925243745,PGD2 -> DKK1
DMRT1,WNT4,0.0575697823039911,DMRT1 -> WNT4
NR0B1,WT1mKTS,0.0572055146871437,NR0B1 -> WT1mKTS
CBX2,WT1mKTS,0.0569583973832737,CBX2 -> WT1mKTS
FGF9,DKK1,0.0561655996683066,FGF9 -> DKK1
WNT4,WT1mKTS,0.0560578313107795,WNT4 -> WT1mKTS
DMRT1,WT1mKTS,0.054746387963764,DMRT1 -> WT1mKTS
NR5A1,GATA4,0.0545548703417063,NR5A1 -> GATA4
NR5A1,WT1mKTS,0.0543273906698481,NR5A1 -> WT1mKTS
CBX2,GATA4,0.0541743385285392,CBX2 -> GATA4
DMRT1,CTNNB1,0.0541458530903043,DMRT1 -> CTNNB1
DKK1,WT1mKTS,0.0534009914250704,DKK1 -> WT1mKTS
PGD2,DMRT1,0.0531526630008715,PGD2 -> DMRT1
DHH,DMRT1,0.0531094199625604,DHH -> DMRT1
CTNNB1,GATA4,0.0528899271846673,CTNNB1 -> GATA4
DHH,DKK1,0.0521592602555323,DHH -> DKK1
SOX9,WT1mKTS,0.0519097072268273,SOX9 -> WT1mKTS
DMRT1,GATA4,0.0518398418177245,DMRT1 -> GATA4
FGF9,DMRT1,0.051737057448673,FGF9 -> DMRT1
DMRT1,UGR,0.0514611747991897,DMRT1 -> UGR
DHH,WT1mKTS,0.0512740244038125,DHH -> WT1mKTS
SRY,GATA4,0.051222671860247,SRY -> GATA4
DHH,GATA4,0.0510811749824598,DHH -> GATA4
SRY,NR0B1,0.0509976942492097,SRY -> NR0B1
AMH,GATA4,0.0509044033224118,AMH -> GATA4
NR5A1,SOX9,0.0505044530782763,NR5A1 -> SOX9
FOXL2,GATA4,0.0504990492906358,FOXL2 -> GATA4
DKK1,GATA4,0.0504426002701687,DKK1 -> GATA4
DKK1,CTNNB1,0.0504009956292742,DKK1 -> CTNNB1
RSPO1,GATA4,0.0498431141330788,RSPO1 -> GATA4
SRY,WT1mKTS,0.0495601156288874,SRY -> WT1mKTS
PGD2,WT1mKTS,0.0492598718183237,PGD2 -> WT1mKTS
FOXL2,WT1mKTS,0.0491897139242438,FOXL2 -> WT1mKTS
RSPO1,WT1mKTS,0.0488710226171932,RSPO1 -> WT1mKTS
FGF9,GATA4,0.048451047052766,FGF9 -> GATA4
CTNNB1,WT1mKTS,0.0483854008674251,CTNNB1 -> WT1mKTS
PGD2,GATA4,0.0479741037337092,PGD2 -> GATA4
DKK1,UGR,0.0476795304487686,DKK1 -> UGR
FGF9,WT1mKTS,0.0473897216595494,FGF9 -> WT1mKTS
NR5A1,NR0B1,0.047082810080792,NR5A1 -> NR0B1
SOX9,GATA4,0.0466960139189879,SOX9 -> GATA4
AMH,WT1mKTS,0.0456547615783916,AMH -> WT1mKTS
SOX9,CBX2,0.0456485771076624,SOX9 -> CBX2
CBX2,NR0B1,0.0454711536404748,CBX2 -> NR0B1
DKK1,WT1pKTS,0.0449313629001781,DKK1 -> WT1pKTS
WNT4,NR5A1,0.0445860227765066,WNT4 -> NR5A1
RSPO1,SOX9,0.0413486031543451,RSPO1 -> SOX9
CBX2,DMRT1,0.0396243510394145,CBX2 -> DMRT1
NR0B1,RSPO1,0.039284105716492,NR0B1 -> RSPO1
CBX2,DKK1,0.0386952876237425,CBX2 -> DKK1
SRY,CBX2,0.0383442387517832,SRY -> CBX2
UGR,WNT4,0.0378325687538428,UGR -> WNT4
DMRT1,WT1pKTS,0.0370652422547229,DMRT1 -> WT1pKTS
CTNNB1,DMRT1,0.0364069093347798,CTNNB1 -> DMRT1
CTNNB1,DKK1,0.0361327381163477,CTNNB1 -> DKK1
NR0B1,CBX2,0.0361091964170226,NR0B1 -> CBX2
FOXL2,CBX2,0.035913734827398,FOXL2 -> CBX2
SRY,SOX9,0.035893348165532,SRY -> SOX9
WNT4,PGD2,0.0354903506979608,WNT4 -> PGD2
WNT4,FGF9,0.0354207851880038,WNT4 -> FGF9
WNT4,DKK1,0.0353724089408137,WNT4 -> DKK1
WT1pKTS,CBX2,0.0350685601066925,WT1pKTS -> CBX2
PGD2,WNT4,0.0348734730340322,PGD2 -> WNT4
WNT4,AMH,0.0347981039443065,WNT4 -> AMH
DKK1,FOXL2,0.034659351568003,DKK1 -> FOXL2
DMRT1,FOXL2,0.0336589003101121,DMRT1 -> FOXL2
DKK1,PGD2,0.0334186895228405,DKK1 -> PGD2
DKK1,FGF9,0.0333330327839369,DKK1 -> FGF9
SOX9,RSPO1,0.0329726481921821,SOX9 -> RSPO1
CBX2,SRY,0.0328435400833047,CBX2 -> SRY
DKK1,DHH,0.0327972329604096,DKK1 -> DHH
WNT4,DMRT1,0.0315964964046474,WNT4 -> DMRT1
NR5A1,UGR,0.0311989876006802,NR5A1 -> UGR
AMH,DKK1,0.0310964125453919,AMH -> DKK1
NR5A1,WNT4,0.0310042486068472,NR5A1 -> WNT4
AMH,DMRT1,0.0309174626601233,AMH -> DMRT1
WNT4,FOXL2,0.0308345695827898,WNT4 -> FOXL2
SRY,WNT4,0.0307084902984533,SRY -> WNT4
DKK1,AMH,0.0304900537754824,DKK1 -> AMH
DMRT1,DHH,0.0301740534968421,DMRT1 -> DHH
CBX2,WT1pKTS,0.0300276684658994,CBX2 -> WT1pKTS
CTNNB1,NR0B1,0.0299593234105686,CTNNB1 -> NR0B1
DMRT1,NR5A1,0.0299342016022777,DMRT1 -> NR5A1
WNT4,DHH,0.0296705069763583,WNT4 -> DHH
DKK1,NR5A1,0.0293108580915029,DKK1 -> NR5A1
WNT4,WT1pKTS,0.0291857218071705,WNT4 -> WT1pKTS
DMRT1,AMH,0.0291763363672258,DMRT1 -> AMH
DMRT1,FGF9,0.029063528291894,DMRT1 -> FGF9
NR0B1,SRY,0.0285795959390731,NR0B1 -> SRY
WNT4,SRY,0.0269874097615155,WNT4 -> SRY
SOX9,UGR,0.0266072226352776,SOX9 -> UGR
NR5A1,SRY,0.0262938623052089,NR5A1 -> SRY
RSPO1,SRY,0.0260589786723962,RSPO1 -> SRY
CBX2,WNT4,0.0259856207460173,CBX2 -> WNT4
DHH,NR5A1,0.0255866060209415,DHH -> NR5A1
SRY,NR5A1,0.0254654381553548,SRY -> NR5A1
PGD2,NR5A1,0.0254225970069847,PGD2 -> NR5A1
CBX2,RSPO1,0.0253381609839496,CBX2 -> RSPO1
FGF9,WNT4,0.0246429871795641,FGF9 -> WNT4
FGF9,NR5A1,0.0246080803510532,FGF9 -> NR5A1
SRY,RSPO1,0.0235405388199315,SRY -> RSPO1
DMRT1,PGD2,0.0235156325521657,DMRT1 -> PGD2
CBX2,FOXL2,0.0234650923802648,CBX2 -> FOXL2
FOXL2,UGR,0.0232994800268146,FOXL2 -> UGR
SOX9,NR0B1,0.0230400885278102,SOX9 -> NR0B1
FOXL2,WNT4,0.0230060975145197,FOXL2 -> WNT4
CBX2,CTNNB1,0.0224127358106134,CBX2 -> CTNNB1
WNT4,CBX2,0.0220207350339688,WNT4 -> CBX2
DKK1,RSPO1,0.0215637565493504,DKK1 -> RSPO1
NR0B1,CTNNB1,0.0214304828559658,NR0B1 -> CTNNB1
DHH,SRY,0.021392837102077,DHH -> SRY
DMRT1,NR0B1,0.0209999711531149,DMRT1 -> NR0B1
DHH,WNT4,0.0202702729754581,DHH -> WNT4
PGD2,SRY,0.019879531981263,PGD2 -> SRY
DKK1,NR0B1,0.0193090533585859,DKK1 -> NR0B1
UGR,NR5A1,0.0181534078268034,UGR -> NR5A1
PGD2,CBX2,0.0180882487124425,PGD2 -> CBX2
DHH,CBX2,0.0178010739745564,DHH -> CBX2
GATA4,UGR,0.0171001206427325,GATA4 -> UGR
FGF9,SRY,0.0169745021902754,FGF9 -> SRY
DMRT1,RSPO1,0.0169512491692311,DMRT1 -> RSPO1
WT1pKTS,DKK1,0.0165185280618199,WT1pKTS -> DKK1
UGR,RSPO1,0.015455666318497,UGR -> RSPO1
SOX9,CTNNB1,0.0153708923214244,SOX9 -> CTNNB1
WT1pKTS,UGR,0.0153003074438347,WT1pKTS -> UGR
UGR,CTNNB1,0.0152059165863073,UGR -> CTNNB1
NR5A1,DKK1,0.0151230706544121,NR5A1 -> DKK1
AMH,NR5A1,0.0150324764550434,AMH -> NR5A1
UGR,DKK1,0.0145848529664612,UGR -> DKK1
FOXL2,NR0B1,0.0145836898808158,FOXL2 -> NR0B1
UGR,DMRT1,0.0140870282724346,UGR -> DMRT1
FOXL2,DMRT1,0.0140173625193673,FOXL2 -> DMRT1
SOX9,WT1pKTS,0.0140081242341025,SOX9 -> WT1pKTS
AMH,WNT4,0.0137281690093515,AMH -> WNT4
FGF9,UGR,0.0137003579621081,FGF9 -> UGR
WT1mKTS,WT1pKTS,0.0135932358919573,WT1mKTS -> WT1pKTS
WT1pKTS,DMRT1,0.0135122848824699,WT1pKTS -> DMRT1
FGF9,CBX2,0.0134521400307791,FGF9 -> CBX2
CBX2,SOX9,0.013362722830855,CBX2 -> SOX9
SRY,FGF9,0.0129622772873835,SRY -> FGF9
WT1pKTS,NR0B1,0.0127961793539667,WT1pKTS -> NR0B1
SRY,DHH,0.0127730710441083,SRY -> DHH
PGD2,UGR,0.0126952403406421,PGD2 -> UGR
NR5A1,DMRT1,0.0126849315631517,NR5A1 -> DMRT1
SRY,AMH,0.0126122158703004,SRY -> AMH
RSPO1,AMH,0.0125618038073953,RSPO1 -> AMH
NR0B1,WT1pKTS,0.0122629666667061,NR0B1 -> WT1pKTS
UGR,WT1pKTS,0.012215622599874,UGR -> WT1pKTS
AMH,UGR,0.0121983110987438,AMH -> UGR
NR0B1,FOXL2,0.012033151368088,NR0B1 -> FOXL2
AMH,CBX2,0.0120279470234703,AMH -> CBX2
CTNNB1,SOX9,0.0118717805161448,CTNNB1 -> SOX9
WT1mKTS,UGR,0.011734188325488,WT1mKTS -> UGR
AMH,SRY,0.0116084453219167,AMH -> SRY
WT1mKTS,CBX2,0.0115644540590412,WT1mKTS -> CBX2
GATA4,WT1pKTS,0.0114801747643607,GATA4 -> WT1pKTS
WT1pKTS,WNT4,0.0112632720538187,WT1pKTS -> WNT4
NR5A1,DHH,0.0111688018307229,NR5A1 -> DHH
DHH,UGR,0.0111334805861207,DHH -> UGR
SRY,PGD2,0.0110823392853485,SRY -> PGD2
FOXL2,DKK1,0.0110712754953047,FOXL2 -> DKK1
RSPO1,FGF9,0.0109256941809545,RSPO1 -> FGF9
FGF9,RSPO1,0.0106087507767167,FGF9 -> RSPO1
RSPO1,DHH,0.0104645406268988,RSPO1 -> DHH
SOX9,FOXL2,0.0103781794401835,SOX9 -> FOXL2
DHH,RSPO1,0.0103519482346822,DHH -> RSPO1
CBX2,AMH,0.0103507376532991,CBX2 -> AMH
RSPO1,DKK1,0.0102225497987049,RSPO1 -> DKK1
GATA4,NR0B1,0.0101648751584081,GATA4 -> NR0B1
PGD2,RSPO1,0.0101298535861612,PGD2 -> RSPO1
RSPO1,DMRT1,0.0101122797719535,RSPO1 -> DMRT1
WT1mKTS,NR5A1,0.0100920595256567,WT1mKTS -> NR5A1
NR0B1,SOX9,0.0099725692005819,NR0B1 -> SOX9
GATA4,NR5A1,0.009445900606346,GATA4 -> NR5A1
NR5A1,FGF9,0.0093861971555296,NR5A1 -> FGF9
NR5A1,PGD2,0.0089736788727953,NR5A1 -> PGD2
CBX2,FGF9,0.0087504924435239,CBX2 -> FGF9
GATA4,CBX2,0.0087061503785201,GATA4 -> CBX2
WT1mKTS,NR0B1,0.0085712353741009,WT1mKTS -> NR0B1
CBX2,DHH,0.0084338195972607,CBX2 -> DHH
DHH,WT1pKTS,0.0083737916595145,DHH -> WT1pKTS
RSPO1,PGD2,0.00811449074604,RSPO1 -> PGD2
GATA4,WNT4,0.0078800175297852,GATA4 -> WNT4
FGF9,WT1pKTS,0.0075487204857043,FGF9 -> WT1pKTS
WT1mKTS,WNT4,0.0073013852673875,WT1mKTS -> WNT4
PGD2,WT1pKTS,0.0072208052569558,PGD2 -> WT1pKTS
GATA4,SRY,0.0071760705152289,GATA4 -> SRY
AMH,WT1pKTS,0.0071662043276737,AMH -> WT1pKTS
CBX2,PGD2,0.0071367415397657,CBX2 -> PGD2
FGF9,CTNNB1,0.0068997521842518,FGF9 -> CTNNB1
NR5A1,AMH,0.0067632355580259,NR5A1 -> AMH
UGR,FOXL2,0.0067333654489083,UGR -> FOXL2
UGR,SOX9,0.0067167644889515,UGR -> SOX9
NR0B1,DKK1,0.0065022475099411,NR0B1 -> DKK1
UGR,PGD2,0.0063380914173769,UGR -> PGD2
WT1mKTS,SRY,0.0059170900454805,WT1mKTS -> SRY
NR0B1,DMRT1,0.0055438933236755,NR0B1 -> DMRT1
UGR,AMH,0.0054309309709594,UGR -> AMH
AMH,RSPO1,0.0053604080105844,AMH -> RSPO1
FOXL2,SOX9,0.0053524840727886,FOXL2 -> SOX9
WT1mKTS,RSPO1,0.0051410676969394,WT1mKTS -> RSPO1
CTNNB1,DHH,0.0050096759482725,CTNNB1 -> DHH
CTNNB1,FGF9,0.0049470863788989,CTNNB1 -> FGF9
WT1pKTS,SOX9,0.004787769396451,WT1pKTS -> SOX9
DHH,CTNNB1,0.0046250778068314,DHH -> CTNNB1
AMH,CTNNB1,0.0046193838169993,AMH -> CTNNB1
FGF9,FOXL2,0.0045912389291542,FGF9 -> FOXL2
UGR,FGF9,0.0044770376260495,UGR -> FGF9
CTNNB1,AMH,0.00444402610919,CTNNB1 -> AMH
DHH,FOXL2,0.0044379128190859,DHH -> FOXL2
PGD2,CTNNB1,0.0044326095277709,PGD2 -> CTNNB1
GATA4,RSPO1,0.0043251991406821,GATA4 -> RSPO1
WT1mKTS,CTNNB1,0.0043142032426405,WT1mKTS -> CTNNB1
GATA4,FOXL2,0.0042102755406977,GATA4 -> FOXL2
UGR,DHH,0.0042092761029714,UGR -> DHH
PGD2,FOXL2,0.0038924565621312,PGD2 -> FOXL2
WT1mKTS,DKK1,0.0037761177474825,WT1mKTS -> DKK1
GATA4,CTNNB1,0.003716361404932,GATA4 -> CTNNB1
WT1mKTS,SOX9,0.0037083470187902,WT1mKTS -> SOX9
GATA4,DMRT1,0.0036568299288881,GATA4 -> DMRT1
GATA4,DKK1,0.0036424262838861,GATA4 -> DKK1
WT1mKTS,DMRT1,0.0035716276280324,WT1mKTS -> DMRT1
GATA4,SOX9,0.0034931291488559,GATA4 -> SOX9
CTNNB1,PGD2,0.0034642396458927,CTNNB1 -> PGD2
WT1mKTS,FOXL2,0.0033046177843836,WT1mKTS -> FOXL2
AMH,FOXL2,0.0031866125298107,AMH -> FOXL2
FOXL2,DHH,0.0031832839965551,FOXL2 -> DHH
FOXL2,AMH,0.0031669543157882,FOXL2 -> AMH
FOXL2,FGF9,0.0031182197165644,FOXL2 -> FGF9
WT1pKTS,AMH,0.0029445304164623,WT1pKTS -> AMH
WT1pKTS,DHH,0.0028801276674303,WT1pKTS -> DHH
WT1mKTS,AMH,0.0028207177738434,WT1mKTS -> AMH
FOXL2,PGD2,0.0027849275163948,FOXL2 -> PGD2
GATA4,AMH,0.0027249518524208,GATA4 -> AMH
GATA4,PGD2,0.0027202802058534,GATA4 -> PGD2
WT1mKTS,DHH,0.0026855546527811,WT1mKTS -> DHH
GATA4,DHH,0.0026271088599304,GATA4 -> DHH
GATA4,FGF9,0.0023794025815669,GATA4 -> FGF9
WT1pKTS,FGF9,0.0023383193590144,WT1pKTS -> FGF9
WT1mKTS,PGD2,0.0022991631906121,WT1mKTS -> PGD2
WT1mKTS,FGF9,0.0022372058223941,WT1mKTS -> FGF9
WT1pKTS,PGD2,0.0021360911161732,WT1pKTS -> PGD2
