Gene1,Gene2,EdgeWeight,Direction
NR0B1,WNT4,0.059851596323238,NR0B1 -> WNT4
RSPO1,FOXL2,0.0592219903789529,RSPO1 -> FOXL2
CTNNB1,NR5A1,0.058263039891759,CTNNB1 -> NR5A1
SRY,FGF9,0.0578221146962006,SRY -> FGF9
CBX2,AMH,0.0574083415832386,CBX2 -> AMH
WNT4,FOXL2,0.0556152494420692,WNT4 -> FOXL2
SOX9,AMH,0.0551565992889529,SOX9 -> AMH
GATA4,AMH,0.0549371530213167,GATA4 -> AMH
NR0B1,DKK1,0.0547472696959739,NR0B1 -> DKK1
NR5A1,DHH,0.0544282735269625,NR5A1 -> DHH
DHH,PGD2,0.0536158923746445,DHH -> PGD2
WNT4,NR5A1,0.0534566348997383,WNT4 -> NR5A1
NR0B1,DMRT1,0.0525981301843741,NR0B1 -> DMRT1
FGF9,PGD2,0.0525125603346576,FGF9 -> PGD2
DKK1,PGD2,0.052401992924903,DKK1 -> PGD2
RSPO1,SOX9,0.0522023010151613,RSPO1 -> SOX9
DMRT1,AMH,0.0520057164831624,DMRT1 -> AMH
PGD2,DHH,0.0514981906719095,PGD2 -> DHH
RSPO1,CTNNB1,0.0511465657301526,RSPO1 -> CTNNB1
WT1pKTS,GATA4,0.050981878539914,WT1pKTS -> GATA4
FOXL2,FGF9,0.0502612754645259,FOXL2 -> FGF9
CBX2,FGF9,0.0496567962425116,CBX2 -> FGF9
SOX9,PGD2,0.0496092443952354,SOX9 -> PGD2
NR0B1,CBX2,0.0495637535553967,NR0B1 -> CBX2
WNT4,SOX9,0.0488060775839778,WNT4 -> SOX9
NR0B1,SOX9,0.0483738698527766,NR0B1 -> SOX9
SRY,DMRT1,0.0482525037498024,SRY -> DMRT1
NR5A1,WT1pKTS,0.0482288962841369,NR5A1 -> WT1pKTS
WNT4,DKK1,0.048073237208686,WNT4 -> DKK1
WT1mKTS,WNT4,0.0477786332237115,WT1mKTS -> WNT4
WT1pKTS,CTNNB1,0.0477222210521212,WT1pKTS -> CTNNB1
CBX2,NR0B1,0.0475302091971897,CBX2 -> NR0B1
FOXL2,WT1pKTS,0.0475009825729798,FOXL2 -> WT1pKTS
AMH,DHH,0.0472225467957549,AMH -> DHH
SRY,NR0B1,0.0466929179532061,SRY -> NR0B1
CTNNB1,SRY,0.0466340142171608,CTNNB1 -> SRY
NR0B1,PGD2,0.0466013678111027,NR0B1 -> PGD2
CTNNB1,WT1mKTS,0.0462448697672486,CTNNB1 -> WT1mKTS
SOX9,NR0B1,0.0462345020979363,SOX9 -> NR0B1
DMRT1,DHH,0.0462299378241961,DMRT1 -> DHH
NR0B1,WT1mKTS,0.0461984507190728,NR0B1 -> WT1mKTS
WNT4,CBX2,0.0453838185562815,WNT4 -> CBX2
NR5A1,SOX9,0.0449193978260656,NR5A1 -> SOX9
SOX9,WT1mKTS,0.0448749511552091,SOX9 -> WT1mKTS
CBX2,SOX9,0.0448292746145007,CBX2 -> SOX9
UGR,SOX9,0.0447313010031399,UGR -> SOX9
NR0B1,AMH,0.0444333258137749,NR0B1 -> AMH
DMRT1,RSPO1,0.044413584114219,DMRT1 -> RSPO1
SRY,WNT4,0.0443917270543173,SRY -> WNT4
CBX2,SRY,0.0442779134015667,CBX2 -> SRY
WT1pKTS,AMH,0.0441672552734514,WT1pKTS -> AMH
UGR,CBX2,0.0440182601930981,UGR -> CBX2
UGR,AMH,0.0438861310831904,UGR -> AMH
WT1mKTS,DKK1,0.0435294522969789,WT1mKTS -> DKK1
RSPO1,WT1pKTS,0.0435178842793284,RSPO1 -> WT1pKTS
FGF9,DKK1,0.043385445671512,FGF9 -> DKK1
RSPO1,NR0B1,0.0427847216473167,RSPO1 -> NR0B1
WT1mKTS,AMH,0.0423893782386978,WT1mKTS -> AMH
NR5A1,RSPO1,0.0423872101598732,NR5A1 -> RSPO1
NR5A1,CBX2,0.0422241589377541,NR5A1 -> CBX2
GATA4,UGR,0.0421436897706702,GATA4 -> UGR
WNT4,DHH,0.0421011837101137,WNT4 -> DHH
PGD2,AMH,0.0418200109597376,PGD2 -> AMH
WT1mKTS,GATA4,0.041418321045317,WT1mKTS -> GATA4
DHH,DKK1,0.0414030167742619,DHH -> DKK1
DKK1,WT1mKTS,0.0413700377399894,DKK1 -> WT1mKTS
CBX2,CTNNB1,0.0411454269721163,CBX2 -> CTNNB1
RSPO1,WT1mKTS,0.0409337889689278,RSPO1 -> WT1mKTS
WT1pKTS,NR5A1,0.0408160146327225,WT1pKTS -> NR5A1
WNT4,AMH,0.0405761771038536,WNT4 -> AMH
WT1pKTS,PGD2,0.0404884578061597,WT1pKTS -> PGD2
NR5A1,DMRT1,0.0404545646654507,NR5A1 -> DMRT1
DMRT1,NR0B1,0.0404009791528934,DMRT1 -> NR0B1
CTNNB1,WT1pKTS,0.040084049085962,CTNNB1 -> WT1pKTS
WT1mKTS,SRY,0.0399801276249362,WT1mKTS -> SRY
UGR,DHH,0.0397627869705932,UGR -> DHH
NR5A1,AMH,0.0397294753138018,NR5A1 -> AMH
CTNNB1,CBX2,0.0394882201973709,CTNNB1 -> CBX2
SRY,WT1mKTS,0.0394150130879744,SRY -> WT1mKTS
SRY,NR5A1,0.0393104043792918,SRY -> NR5A1
SRY,RSPO1,0.0392687372131147,SRY -> RSPO1
SRY,FOXL2,0.039256608550422,SRY -> FOXL2
RSPO1,NR5A1,0.0392469495172646,RSPO1 -> NR5A1
WNT4,SRY,0.0389875064756836,WNT4 -> SRY
CBX2,DHH,0.0389022238511969,CBX2 -> DHH
AMH,RSPO1,0.0388387561853647,AMH -> RSPO1
WT1mKTS,NR0B1,0.038598630548807,WT1mKTS -> NR0B1
FOXL2,NR5A1,0.0383719263377464,FOXL2 -> NR5A1
SOX9,DKK1,0.0383009215039464,SOX9 -> DKK1
FOXL2,SRY,0.038265457884525,FOXL2 -> SRY
PGD2,SRY,0.0382238599369396,PGD2 -> SRY
DMRT1,CTNNB1,0.0382117224072595,DMRT1 -> CTNNB1
RSPO1,GATA4,0.0380077125000272,RSPO1 -> GATA4
DMRT1,WNT4,0.037742155109693,DMRT1 -> WNT4
NR0B1,FOXL2,0.0376071157727864,NR0B1 -> FOXL2
NR0B1,FGF9,0.0375902790215319,NR0B1 -> FGF9
WT1pKTS,RSPO1,0.037520587236334,WT1pKTS -> RSPO1
DMRT1,DKK1,0.0374899222527383,DMRT1 -> DKK1
UGR,CTNNB1,0.0374541787813623,UGR -> CTNNB1
NR0B1,DHH,0.0370623578967044,NR0B1 -> DHH
WT1pKTS,FOXL2,0.0368990328710983,WT1pKTS -> FOXL2
SRY,DHH,0.036722607151674,SRY -> DHH
FGF9,AMH,0.0366424512839191,FGF9 -> AMH
DKK1,DMRT1,0.0365417961678942,DKK1 -> DMRT1
SOX9,NR5A1,0.0365220219180427,SOX9 -> NR5A1
SOX9,CTNNB1,0.0357886378234612,SOX9 -> CTNNB1
NR5A1,FGF9,0.0355907281201173,NR5A1 -> FGF9
DKK1,NR0B1,0.0355747354934885,DKK1 -> NR0B1
WNT4,PGD2,0.0355709273782553,WNT4 -> PGD2
NR0B1,NR5A1,0.0355096109811805,NR0B1 -> NR5A1
UGR,PGD2,0.0354251896156334,UGR -> PGD2
CTNNB1,FOXL2,0.03540796024456,CTNNB1 -> FOXL2
AMH,SOX9,0.0350794007254205,AMH -> SOX9
FGF9,DHH,0.0350351910675143,FGF9 -> DHH
NR5A1,SRY,0.0348870037217042,NR5A1 -> SRY
NR0B1,SRY,0.0348088710096017,NR0B1 -> SRY
PGD2,NR5A1,0.0347875528880132,PGD2 -> NR5A1
RSPO1,DMRT1,0.0347852480040326,RSPO1 -> DMRT1
SRY,CBX2,0.0346512025803239,SRY -> CBX2
FGF9,SOX9,0.0345478980077305,FGF9 -> SOX9
FOXL2,WT1mKTS,0.0341432139941083,FOXL2 -> WT1mKTS
UGR,FGF9,0.033988205648072,UGR -> FGF9
UGR,FOXL2,0.0339801408921017,UGR -> FOXL2
DKK1,DHH,0.0335665355176136,DKK1 -> DHH
DKK1,NR5A1,0.0334824357408133,DKK1 -> NR5A1
UGR,NR0B1,0.0333856859673434,UGR -> NR0B1
WNT4,DMRT1,0.0332996773844118,WNT4 -> DMRT1
GATA4,WT1mKTS,0.0331375446695453,GATA4 -> WT1mKTS
CBX2,WT1pKTS,0.0329725262686991,CBX2 -> WT1pKTS
WT1pKTS,DKK1,0.0328751478202934,WT1pKTS -> DKK1
RSPO1,AMH,0.0328701862893567,RSPO1 -> AMH
FGF9,NR5A1,0.0328415818266228,FGF9 -> NR5A1
NR0B1,GATA4,0.0326813394142751,NR0B1 -> GATA4
CTNNB1,WNT4,0.0326624580847076,CTNNB1 -> WNT4
FOXL2,NR0B1,0.0324932690756829,FOXL2 -> NR0B1
AMH,FOXL2,0.0324744440686389,AMH -> FOXL2
FOXL2,AMH,0.0324338238196807,FOXL2 -> AMH
PGD2,RSPO1,0.0323070933651593,PGD2 -> RSPO1
FGF9,CTNNB1,0.0321917734442841,FGF9 -> CTNNB1
DHH,NR5A1,0.0319354220342664,DHH -> NR5A1
WT1mKTS,UGR,0.0319057534527261,WT1mKTS -> UGR
PGD2,FGF9,0.0317943933001986,PGD2 -> FGF9
WT1mKTS,CBX2,0.0317915449998763,WT1mKTS -> CBX2
WT1mKTS,RSPO1,0.0312460595186666,WT1mKTS -> RSPO1
WT1mKTS,FGF9,0.0310070871446915,WT1mKTS -> FGF9
WNT4,FGF9,0.0309765384628906,WNT4 -> FGF9
NR5A1,DKK1,0.030882975251046,NR5A1 -> DKK1
WT1pKTS,FGF9,0.0305828417640154,WT1pKTS -> FGF9
UGR,RSPO1,0.0305745771356774,UGR -> RSPO1
GATA4,DKK1,0.0305363166219096,GATA4 -> DKK1
AMH,NR5A1,0.030532867737766,AMH -> NR5A1
CBX2,FOXL2,0.0304159433831213,CBX2 -> FOXL2
WT1pKTS,DMRT1,0.0303338925364896,WT1pKTS -> DMRT1
PGD2,DKK1,0.0300704730891917,PGD2 -> DKK1
UGR,DMRT1,0.030001751061937,UGR -> DMRT1
GATA4,FGF9,0.0299822763319376,GATA4 -> FGF9
FGF9,WT1mKTS,0.0299765676463015,FGF9 -> WT1mKTS
SRY,UGR,0.0299464306166133,SRY -> UGR
DKK1,CTNNB1,0.0298778872625218,DKK1 -> CTNNB1
FGF9,RSPO1,0.0296991305100028,FGF9 -> RSPO1
RSPO1,FGF9,0.0295126763935436,RSPO1 -> FGF9
WT1mKTS,PGD2,0.0293886642263707,WT1mKTS -> PGD2
PGD2,WT1pKTS,0.0290841450792847,PGD2 -> WT1pKTS
RSPO1,CBX2,0.0290509236333605,RSPO1 -> CBX2
GATA4,CBX2,0.0288889766010148,GATA4 -> CBX2
WNT4,WT1pKTS,0.0287587998071737,WNT4 -> WT1pKTS
WT1pKTS,DHH,0.0286043408309826,WT1pKTS -> DHH
WNT4,UGR,0.0286031285401376,WNT4 -> UGR
WT1pKTS,WT1mKTS,0.0285711316181366,WT1pKTS -> WT1mKTS
DMRT1,WT1pKTS,0.0284210785846271,DMRT1 -> WT1pKTS
CBX2,UGR,0.0283711444147338,CBX2 -> UGR
GATA4,WT1pKTS,0.0281605629514303,GATA4 -> WT1pKTS
WT1pKTS,NR0B1,0.028007612516087,WT1pKTS -> NR0B1
SRY,WT1pKTS,0.0279538882426846,SRY -> WT1pKTS
WT1pKTS,SRY,0.0276698898332398,WT1pKTS -> SRY
FGF9,DMRT1,0.0273600828194521,FGF9 -> DMRT1
WT1pKTS,SOX9,0.0273012408874318,WT1pKTS -> SOX9
DHH,SRY,0.0272229588700872,DHH -> SRY
DKK1,WNT4,0.0271187506965342,DKK1 -> WNT4
DMRT1,CBX2,0.0269087867915601,DMRT1 -> CBX2
FGF9,SRY,0.0266597039684155,FGF9 -> SRY
CBX2,DKK1,0.0266230460360107,CBX2 -> DKK1
GATA4,SOX9,0.0265142766746865,GATA4 -> SOX9
SOX9,CBX2,0.0264615724393998,SOX9 -> CBX2
CTNNB1,FGF9,0.0264353472783613,CTNNB1 -> FGF9
CTNNB1,DMRT1,0.0262326143581614,CTNNB1 -> DMRT1
CTNNB1,SOX9,0.026154927971973,CTNNB1 -> SOX9
DMRT1,FOXL2,0.0260923200344065,DMRT1 -> FOXL2
CBX2,WNT4,0.0260399632029762,CBX2 -> WNT4
UGR,SRY,0.0260389291448055,UGR -> SRY
SRY,DKK1,0.0260176369312084,SRY -> DKK1
CBX2,NR5A1,0.0259297302226263,CBX2 -> NR5A1
GATA4,NR5A1,0.0256004344768134,GATA4 -> NR5A1
RSPO1,DKK1,0.0255658264922486,RSPO1 -> DKK1
CTNNB1,PGD2,0.0254738683496222,CTNNB1 -> PGD2
GATA4,SRY,0.0253230594863245,GATA4 -> SRY
DHH,RSPO1,0.0251702058657199,DHH -> RSPO1
WNT4,WT1mKTS,0.0249663553293894,WNT4 -> WT1mKTS
NR5A1,FOXL2,0.0248077481316677,NR5A1 -> FOXL2
CTNNB1,DKK1,0.0247758085094897,CTNNB1 -> DKK1
WT1pKTS,CBX2,0.0247281670831445,WT1pKTS -> CBX2
CTNNB1,UGR,0.0245093393173231,CTNNB1 -> UGR
DHH,FGF9,0.0245081046934403,DHH -> FGF9
UGR,WNT4,0.0244123075432884,UGR -> WNT4
WT1mKTS,FOXL2,0.0243843874546401,WT1mKTS -> FOXL2
GATA4,PGD2,0.0242013142729678,GATA4 -> PGD2
GATA4,FOXL2,0.024129315318237,GATA4 -> FOXL2
UGR,NR5A1,0.0240812306502439,UGR -> NR5A1
SOX9,WT1pKTS,0.0240504686977626,SOX9 -> WT1pKTS
WT1mKTS,CTNNB1,0.0240161174327376,WT1mKTS -> CTNNB1
CBX2,WT1mKTS,0.0239882604048676,CBX2 -> WT1mKTS
AMH,DKK1,0.0238289559866749,AMH -> DKK1
DKK1,FOXL2,0.0235031002765881,DKK1 -> FOXL2
SOX9,FOXL2,0.0234870353047188,SOX9 -> FOXL2
DHH,CBX2,0.0234237860423073,DHH -> CBX2
RSPO1,SRY,0.0234039477742977,RSPO1 -> SRY
NR5A1,UGR,0.0233940870887914,NR5A1 -> UGR
CTNNB1,NR0B1,0.0233787881276864,CTNNB1 -> NR0B1
DKK1,RSPO1,0.0232733760041384,DKK1 -> RSPO1
SRY,GATA4,0.0230684898694297,SRY -> GATA4
FGF9,UGR,0.0228883380263236,FGF9 -> UGR
FOXL2,DKK1,0.0228530727181567,FOXL2 -> DKK1
FGF9,CBX2,0.0227335453322327,FGF9 -> CBX2
DHH,DMRT1,0.0226981027045079,DHH -> DMRT1
PGD2,UGR,0.0226255814770624,PGD2 -> UGR
GATA4,CTNNB1,0.0225564130937915,GATA4 -> CTNNB1
UGR,WT1pKTS,0.0224979189860935,UGR -> WT1pKTS
WT1pKTS,UGR,0.0222927086588615,WT1pKTS -> UGR
NR5A1,NR0B1,0.0221917582504114,NR5A1 -> NR0B1
DHH,AMH,0.0221421081793709,DHH -> AMH
WT1mKTS,DHH,0.0220775589277709,WT1mKTS -> DHH
DHH,UGR,0.0218867895072772,DHH -> UGR
DMRT1,SRY,0.0218651048186403,DMRT1 -> SRY
AMH,SRY,0.0218406709087429,AMH -> SRY
SOX9,SRY,0.0215611454744341,SOX9 -> SRY
UGR,DKK1,0.0213641755712928,UGR -> DKK1
AMH,WT1mKTS,0.021302413222558,AMH -> WT1mKTS
FOXL2,DMRT1,0.0212150913525229,FOXL2 -> DMRT1
DMRT1,WT1mKTS,0.0208716145277516,DMRT1 -> WT1mKTS
SOX9,RSPO1,0.0208011149121897,SOX9 -> RSPO1
DHH,SOX9,0.0207794214118741,DHH -> SOX9
SRY,PGD2,0.0207656724956761,SRY -> PGD2
DMRT1,NR5A1,0.0204357578488652,DMRT1 -> NR5A1
AMH,DMRT1,0.0204353626272884,AMH -> DMRT1
GATA4,RSPO1,0.0202564024747541,GATA4 -> RSPO1
AMH,PGD2,0.0200067627869224,AMH -> PGD2
NR5A1,WT1mKTS,0.0199548040007977,NR5A1 -> WT1mKTS
WT1mKTS,NR5A1,0.0198160541030416,WT1mKTS -> NR5A1
DMRT1,GATA4,0.0195996852155616,DMRT1 -> GATA4
RSPO1,PGD2,0.0194237393081105,RSPO1 -> PGD2
AMH,CBX2,0.0194100682425336,AMH -> CBX2
GATA4,WNT4,0.0190147980325393,GATA4 -> WNT4
CTNNB1,GATA4,0.0189293823161418,CTNNB1 -> GATA4
DHH,WT1pKTS,0.0188529759917537,DHH -> WT1pKTS
SOX9,DMRT1,0.0188386998485142,SOX9 -> DMRT1
DKK1,WT1pKTS,0.0188273157950181,DKK1 -> WT1pKTS
CBX2,DMRT1,0.0187917862732666,CBX2 -> DMRT1
DKK1,UGR,0.0184876309315324,DKK1 -> UGR
AMH,UGR,0.018485440583007,AMH -> UGR
NR0B1,UGR,0.0184698445142675,NR0B1 -> UGR
DHH,NR0B1,0.0184160535001242,DHH -> NR0B1
PGD2,SOX9,0.0183717837251237,PGD2 -> SOX9
GATA4,NR0B1,0.0182426437755199,GATA4 -> NR0B1
DMRT1,UGR,0.0180058398502776,DMRT1 -> UGR
FOXL2,CBX2,0.0179573870503648,FOXL2 -> CBX2
FOXL2,UGR,0.0178488689044129,FOXL2 -> UGR
CTNNB1,RSPO1,0.0176820930130817,CTNNB1 -> RSPO1
PGD2,DMRT1,0.0175211144994193,PGD2 -> DMRT1
RSPO1,DHH,0.0175020656814983,RSPO1 -> DHH
NR5A1,GATA4,0.0174464807224185,NR5A1 -> GATA4
UGR,WT1mKTS,0.0173690060653073,UGR -> WT1mKTS
DHH,WT1mKTS,0.0171601762418182,DHH -> WT1mKTS
AMH,NR0B1,0.0164824054791092,AMH -> NR0B1
SOX9,UGR,0.0164692803202042,SOX9 -> UGR
WT1mKTS,DMRT1,0.0164204644892273,WT1mKTS -> DMRT1
DKK1,CBX2,0.0163969887285265,DKK1 -> CBX2
PGD2,FOXL2,0.0161157917613329,PGD2 -> FOXL2
UGR,GATA4,0.0159994905490185,UGR -> GATA4
WNT4,GATA4,0.0155607915400631,WNT4 -> GATA4
CTNNB1,AMH,0.01549902150438,CTNNB1 -> AMH
AMH,CTNNB1,0.0152545087021789,AMH -> CTNNB1
WT1pKTS,WNT4,0.0151870066086228,WT1pKTS -> WNT4
PGD2,WT1mKTS,0.0148809552942577,PGD2 -> WT1mKTS
FOXL2,RSPO1,0.0148658046847865,FOXL2 -> RSPO1
DHH,GATA4,0.0140787786050634,DHH -> GATA4
DKK1,GATA4,0.0137842919513919,DKK1 -> GATA4
FGF9,NR0B1,0.0132194492515994,FGF9 -> NR0B1
GATA4,DHH,0.0132171092846634,GATA4 -> DHH
PGD2,CBX2,0.0128410445056839,PGD2 -> CBX2
RSPO1,UGR,0.0127109005546269,RSPO1 -> UGR
DHH,FOXL2,0.0126332188593547,DHH -> FOXL2
CBX2,GATA4,0.0122798793495049,CBX2 -> GATA4
PGD2,GATA4,0.0122489655089604,PGD2 -> GATA4
FGF9,FOXL2,0.0114439424425816,FGF9 -> FOXL2
DHH,CTNNB1,0.0112057658034015,DHH -> CTNNB1
FGF9,GATA4,0.0112000874014812,FGF9 -> GATA4
AMH,FGF9,0.0110809146556191,AMH -> FGF9
AMH,GATA4,0.0109576505075537,AMH -> GATA4
FOXL2,SOX9,0.0105361466357749,FOXL2 -> SOX9
FGF9,WT1pKTS,0.0100107683046303,FGF9 -> WT1pKTS
PGD2,NR0B1,0.0099389351615054,PGD2 -> NR0B1
FOXL2,WNT4,0.0095764249945428,FOXL2 -> WNT4
FOXL2,DHH,0.0092591745683682,FOXL2 -> DHH
WT1mKTS,WT1pKTS,0.0086708523833335,WT1mKTS -> WT1pKTS
CTNNB1,DHH,0.0085410072866038,CTNNB1 -> DHH
FOXL2,PGD2,0.008521233144179,FOXL2 -> PGD2
GATA4,DMRT1,0.0072706479126785,GATA4 -> DMRT1
PGD2,CTNNB1,0.0066884928310529,PGD2 -> CTNNB1
AMH,WT1pKTS,0.0047508710765078,AMH -> WT1pKTS
SOX9,GATA4,0.0031254269397619,SOX9 -> GATA4
FOXL2,GATA4,0.0008237254223318,FOXL2 -> GATA4
