Gene1,Gene2,EdgeWeight,Direction
FOXL2,NR5A1,-0.11569185343356,FOXL2 -> NR5A1
NR5A1,FOXL2,-0.11569185343356,NR5A1 -> FOXL2
DMRT1,WNT4,-0.108371755791695,DMRT1 -> WNT4
WNT4,DMRT1,-0.108371755791695,WNT4 -> DMRT1
PGD2,NR0B1,-0.106798953841893,PGD2 -> NR0B1
NR0B1,PGD2,-0.106798953841893,NR0B1 -> PGD2
CTNNB1,FOXL2,0.106460000255934,CTNNB1 -> FOXL2
FOXL2,CTNNB1,0.106460000255934,FOXL2 -> CTNNB1
SRY,WNT4,0.105018770639985,SRY -> WNT4
WNT4,SRY,0.105018770639985,WNT4 -> SRY
UGR,NR0B1,-0.10415638994019,UGR -> NR0B1
NR0B1,UGR,-0.10415638994019,NR0B1 -> UGR
NR5A1,SRY,0.100448526036066,NR5A1 -> SRY
SRY,NR5A1,0.100448526036066,SRY -> NR5A1
SOX9,PGD2,0.0994821111052495,SOX9 -> PGD2
PGD2,SOX9,0.0994821111052494,PGD2 -> SOX9
DMRT1,WT1pKTS,0.0977380483496694,DMRT1 -> WT1pKTS
WT1pKTS,DMRT1,0.0977380483496694,WT1pKTS -> DMRT1
SOX9,CBX2,-0.0975157680140259,SOX9 -> CBX2
CBX2,SOX9,-0.0975157680140258,CBX2 -> SOX9
AMH,SOX9,0.0960187349651259,AMH -> SOX9
SOX9,AMH,0.0960187349651258,SOX9 -> AMH
SOX9,UGR,-0.0959977937553508,SOX9 -> UGR
UGR,SOX9,-0.0959977937553507,UGR -> SOX9
NR5A1,DKK1,-0.0950563856965544,NR5A1 -> DKK1
DKK1,NR5A1,-0.0950563856965543,DKK1 -> NR5A1
WNT4,DKK1,-0.0946027281486806,WNT4 -> DKK1
DKK1,WNT4,-0.0946027281486805,DKK1 -> WNT4
DHH,SOX9,0.0928072492208796,DHH -> SOX9
SOX9,DHH,0.0928072492208795,SOX9 -> DHH
CTNNB1,AMH,0.0924224390109573,CTNNB1 -> AMH
AMH,CTNNB1,0.0924224390109572,AMH -> CTNNB1
SRY,UGR,-0.0921184267998238,SRY -> UGR
UGR,SRY,-0.0921184267998238,UGR -> SRY
WNT4,GATA4,0.0905692135292228,WNT4 -> GATA4
GATA4,WNT4,0.0905692135292228,GATA4 -> WNT4
CBX2,CTNNB1,-0.089675676142127,CBX2 -> CTNNB1
CTNNB1,CBX2,-0.0896756761421269,CTNNB1 -> CBX2
WNT4,SOX9,-0.0893262124766912,WNT4 -> SOX9
SOX9,WNT4,-0.0893262124766912,SOX9 -> WNT4
FOXL2,UGR,-0.0886657232545855,FOXL2 -> UGR
UGR,FOXL2,-0.0886657232545855,UGR -> FOXL2
CBX2,DHH,-0.0881920850860279,CBX2 -> DHH
DHH,CBX2,-0.0881920850860277,DHH -> CBX2
NR5A1,PGD2,0.0874268101395771,NR5A1 -> PGD2
PGD2,NR5A1,0.087426810139577,PGD2 -> NR5A1
FOXL2,CBX2,-0.0855107496204943,FOXL2 -> CBX2
CBX2,FOXL2,-0.0855107496204942,CBX2 -> FOXL2
RSPO1,UGR,-0.085097658048272,RSPO1 -> UGR
UGR,RSPO1,-0.085097658048272,UGR -> RSPO1
WNT4,CBX2,0.0848878246507545,WNT4 -> CBX2
CBX2,WNT4,0.0848878246507545,CBX2 -> WNT4
NR0B1,CBX2,-0.0847196411484998,NR0B1 -> CBX2
CBX2,NR0B1,-0.0847196411484997,CBX2 -> NR0B1
DMRT1,NR5A1,-0.0845550637228889,DMRT1 -> NR5A1
NR5A1,DMRT1,-0.0845550637228887,NR5A1 -> DMRT1
FOXL2,NR0B1,0.0829920396059495,FOXL2 -> NR0B1
NR0B1,FOXL2,0.0829920396059495,NR0B1 -> FOXL2
FGF9,SOX9,0.0813602815387416,FGF9 -> SOX9
SOX9,FGF9,0.0813602815387416,SOX9 -> FGF9
UGR,DHH,-0.0812999636802114,UGR -> DHH
DHH,UGR,-0.0812999636802114,DHH -> UGR
AMH,CBX2,-0.0812998083134035,AMH -> CBX2
CBX2,AMH,-0.0812998083134034,CBX2 -> AMH
WT1pKTS,CTNNB1,-0.0809435923993439,WT1pKTS -> CTNNB1
CTNNB1,WT1pKTS,-0.0809435923993438,CTNNB1 -> WT1pKTS
DMRT1,UGR,-0.0802607660001962,DMRT1 -> UGR
UGR,DMRT1,-0.0802607660001961,UGR -> DMRT1
WT1pKTS,FGF9,-0.079297636620295,WT1pKTS -> FGF9
FGF9,WT1pKTS,-0.0792976366202949,FGF9 -> WT1pKTS
GATA4,WT1mKTS,0.0766169916444582,GATA4 -> WT1mKTS
WT1mKTS,GATA4,0.0766169916444582,WT1mKTS -> GATA4
CTNNB1,NR0B1,0.0752729460060169,CTNNB1 -> NR0B1
NR0B1,CTNNB1,0.0752729460060168,NR0B1 -> CTNNB1
UGR,DKK1,-0.0749996360149316,UGR -> DKK1
DKK1,UGR,-0.0749996360149316,DKK1 -> UGR
CBX2,FGF9,-0.074804115613371,CBX2 -> FGF9
FGF9,CBX2,-0.0748041156133709,FGF9 -> CBX2
DHH,WNT4,-0.0741355574870061,DHH -> WNT4
WNT4,DHH,-0.074135557487006,WNT4 -> DHH
WT1pKTS,DKK1,0.0734255841561114,WT1pKTS -> DKK1
DKK1,WT1pKTS,0.0734255841561113,DKK1 -> WT1pKTS
CBX2,RSPO1,-0.0715422476706534,CBX2 -> RSPO1
RSPO1,CBX2,-0.0715422476706534,RSPO1 -> CBX2
WT1pKTS,WT1mKTS,0.0710513891608774,WT1pKTS -> WT1mKTS
WT1mKTS,WT1pKTS,0.0710513891608774,WT1mKTS -> WT1pKTS
CTNNB1,SRY,-0.0704938870957978,CTNNB1 -> SRY
SRY,CTNNB1,-0.0704938870957976,SRY -> CTNNB1
NR5A1,AMH,0.0699119291156169,NR5A1 -> AMH
AMH,NR5A1,0.0699119291156168,AMH -> NR5A1
RSPO1,FOXL2,0.0675866459520294,RSPO1 -> FOXL2
FOXL2,RSPO1,0.0675866459520293,FOXL2 -> RSPO1
DMRT1,NR0B1,0.0674636175963038,DMRT1 -> NR0B1
NR0B1,DMRT1,0.0674636175963038,NR0B1 -> DMRT1
FGF9,DMRT1,0.0664916966368057,FGF9 -> DMRT1
DMRT1,FGF9,0.0664916966368057,DMRT1 -> FGF9
FOXL2,DKK1,-0.0657400650042126,FOXL2 -> DKK1
DKK1,FOXL2,-0.0657400650042125,DKK1 -> FOXL2
RSPO1,SOX9,-0.0654947688695676,RSPO1 -> SOX9
SOX9,RSPO1,-0.0654947688695674,SOX9 -> RSPO1
PGD2,CBX2,-0.0579897255642348,PGD2 -> CBX2
CBX2,PGD2,-0.0579897255642347,CBX2 -> PGD2
AMH,SRY,0.0,AMH -> SRY
SRY,AMH,0.0,SRY -> AMH
FGF9,FOXL2,0.0,FGF9 -> FOXL2
FOXL2,FGF9,0.0,FOXL2 -> FGF9
WT1pKTS,WNT4,0.0,WT1pKTS -> WNT4
WNT4,WT1pKTS,0.0,WNT4 -> WT1pKTS
PGD2,DMRT1,0.0,PGD2 -> DMRT1
DMRT1,PGD2,0.0,DMRT1 -> PGD2
WT1pKTS,GATA4,0.0,WT1pKTS -> GATA4
GATA4,WT1pKTS,0.0,GATA4 -> WT1pKTS
NR5A1,FGF9,0.0,NR5A1 -> FGF9
FGF9,NR5A1,0.0,FGF9 -> NR5A1
NR0B1,GATA4,0.0,NR0B1 -> GATA4
GATA4,NR0B1,0.0,GATA4 -> NR0B1
GATA4,FOXL2,0.0,GATA4 -> FOXL2
FOXL2,GATA4,0.0,FOXL2 -> GATA4
DKK1,DHH,0.0,DKK1 -> DHH
DHH,DKK1,0.0,DHH -> DKK1
WT1mKTS,DMRT1,0.0,WT1mKTS -> DMRT1
DMRT1,WT1mKTS,0.0,DMRT1 -> WT1mKTS
PGD2,DKK1,0.0,PGD2 -> DKK1
DKK1,PGD2,0.0,DKK1 -> PGD2
RSPO1,DKK1,0.0,RSPO1 -> DKK1
DKK1,RSPO1,0.0,DKK1 -> RSPO1
NR0B1,RSPO1,0.0,NR0B1 -> RSPO1
RSPO1,NR0B1,0.0,RSPO1 -> NR0B1
GATA4,DHH,0.0,GATA4 -> DHH
DHH,GATA4,0.0,DHH -> GATA4
NR5A1,WNT4,0.0,NR5A1 -> WNT4
WNT4,NR5A1,0.0,WNT4 -> NR5A1
SOX9,FOXL2,0.0,SOX9 -> FOXL2
FOXL2,SOX9,0.0,FOXL2 -> SOX9
PGD2,FOXL2,0.0,PGD2 -> FOXL2
FOXL2,PGD2,0.0,FOXL2 -> PGD2
NR0B1,SOX9,0.0,NR0B1 -> SOX9
SOX9,NR0B1,0.0,SOX9 -> NR0B1
FGF9,DKK1,0.0,FGF9 -> DKK1
DKK1,FGF9,0.0,DKK1 -> FGF9
DMRT1,RSPO1,0.0,DMRT1 -> RSPO1
RSPO1,DMRT1,0.0,RSPO1 -> DMRT1
WT1mKTS,NR0B1,0.0,WT1mKTS -> NR0B1
NR0B1,WT1mKTS,0.0,NR0B1 -> WT1mKTS
SRY,CBX2,0.0,SRY -> CBX2
CBX2,SRY,0.0,CBX2 -> SRY
AMH,WT1mKTS,0.0,AMH -> WT1mKTS
WT1mKTS,AMH,0.0,WT1mKTS -> AMH
WT1mKTS,CTNNB1,0.0,WT1mKTS -> CTNNB1
CTNNB1,WT1mKTS,0.0,CTNNB1 -> WT1mKTS
NR0B1,DKK1,0.0,NR0B1 -> DKK1
DKK1,NR0B1,0.0,DKK1 -> NR0B1
FOXL2,AMH,0.0,FOXL2 -> AMH
AMH,FOXL2,0.0,AMH -> FOXL2
FOXL2,DHH,0.0,FOXL2 -> DHH
DHH,FOXL2,0.0,DHH -> FOXL2
DKK1,AMH,0.0,DKK1 -> AMH
AMH,DKK1,0.0,AMH -> DKK1
DHH,NR5A1,0.0,DHH -> NR5A1
NR5A1,DHH,0.0,NR5A1 -> DHH
DMRT1,GATA4,0.0,DMRT1 -> GATA4
GATA4,DMRT1,0.0,GATA4 -> DMRT1
FGF9,GATA4,0.0,FGF9 -> GATA4
GATA4,FGF9,0.0,GATA4 -> FGF9
UGR,WT1pKTS,0.0,UGR -> WT1pKTS
WT1pKTS,UGR,0.0,WT1pKTS -> UGR
SOX9,WT1mKTS,0.0,SOX9 -> WT1mKTS
WT1mKTS,SOX9,0.0,WT1mKTS -> SOX9
FOXL2,WNT4,0.0,FOXL2 -> WNT4
WNT4,FOXL2,0.0,WNT4 -> FOXL2
AMH,GATA4,0.0,AMH -> GATA4
GATA4,AMH,0.0,GATA4 -> AMH
UGR,GATA4,0.0,UGR -> GATA4
GATA4,UGR,0.0,GATA4 -> UGR
AMH,RSPO1,0.0,AMH -> RSPO1
RSPO1,AMH,0.0,RSPO1 -> AMH
SRY,PGD2,0.0,SRY -> PGD2
PGD2,SRY,0.0,PGD2 -> SRY
WT1mKTS,FGF9,0.0,WT1mKTS -> FGF9
FGF9,WT1mKTS,0.0,FGF9 -> WT1mKTS
GATA4,SRY,0.0,GATA4 -> SRY
SRY,GATA4,0.0,SRY -> GATA4
CTNNB1,FGF9,0.0,CTNNB1 -> FGF9
FGF9,CTNNB1,0.0,FGF9 -> CTNNB1
CBX2,GATA4,0.0,CBX2 -> GATA4
GATA4,CBX2,0.0,GATA4 -> CBX2
SRY,FGF9,0.0,SRY -> FGF9
FGF9,SRY,0.0,FGF9 -> SRY
PGD2,CTNNB1,0.0,PGD2 -> CTNNB1
CTNNB1,PGD2,0.0,CTNNB1 -> PGD2
WT1mKTS,FOXL2,0.0,WT1mKTS -> FOXL2
FOXL2,WT1mKTS,0.0,FOXL2 -> WT1mKTS
WNT4,WT1mKTS,0.0,WNT4 -> WT1mKTS
WT1mKTS,WNT4,0.0,WT1mKTS -> WNT4
GATA4,PGD2,0.0,GATA4 -> PGD2
PGD2,GATA4,0.0,PGD2 -> GATA4
AMH,DMRT1,0.0,AMH -> DMRT1
DMRT1,AMH,0.0,DMRT1 -> AMH
SOX9,GATA4,0.0,SOX9 -> GATA4
GATA4,SOX9,0.0,GATA4 -> SOX9
NR5A1,UGR,0.0,NR5A1 -> UGR
UGR,NR5A1,0.0,UGR -> NR5A1
AMH,WT1pKTS,0.0,AMH -> WT1pKTS
WT1pKTS,AMH,0.0,WT1pKTS -> AMH
UGR,AMH,0.0,UGR -> AMH
AMH,UGR,0.0,AMH -> UGR
SOX9,CTNNB1,0.0,SOX9 -> CTNNB1
CTNNB1,SOX9,0.0,CTNNB1 -> SOX9
RSPO1,PGD2,0.0,RSPO1 -> PGD2
PGD2,RSPO1,0.0,PGD2 -> RSPO1
WT1mKTS,NR5A1,0.0,WT1mKTS -> NR5A1
NR5A1,WT1mKTS,0.0,NR5A1 -> WT1mKTS
CTNNB1,GATA4,0.0,CTNNB1 -> GATA4
GATA4,CTNNB1,0.0,GATA4 -> CTNNB1
DHH,SRY,0.0,DHH -> SRY
SRY,DHH,0.0,SRY -> DHH
GATA4,NR5A1,0.0,GATA4 -> NR5A1
NR5A1,GATA4,0.0,NR5A1 -> GATA4
WT1mKTS,PGD2,0.0,WT1mKTS -> PGD2
PGD2,WT1mKTS,0.0,PGD2 -> WT1mKTS
DHH,CTNNB1,0.0,DHH -> CTNNB1
CTNNB1,DHH,0.0,CTNNB1 -> DHH
DMRT1,DHH,0.0,DMRT1 -> DHH
DHH,DMRT1,0.0,DHH -> DMRT1
NR0B1,WT1pKTS,0.0,NR0B1 -> WT1pKTS
WT1pKTS,NR0B1,0.0,WT1pKTS -> NR0B1
RSPO1,WT1mKTS,0.0,RSPO1 -> WT1mKTS
WT1mKTS,RSPO1,0.0,WT1mKTS -> RSPO1
GATA4,DKK1,0.0,GATA4 -> DKK1
DKK1,GATA4,0.0,DKK1 -> GATA4
UGR,WT1mKTS,0.0,UGR -> WT1mKTS
WT1mKTS,UGR,0.0,WT1mKTS -> UGR
WT1mKTS,DHH,0.0,WT1mKTS -> DHH
DHH,WT1mKTS,0.0,DHH -> WT1mKTS
DHH,WT1pKTS,0.0,DHH -> WT1pKTS
WT1pKTS,DHH,0.0,WT1pKTS -> DHH
SOX9,WT1pKTS,0.0,SOX9 -> WT1pKTS
WT1pKTS,SOX9,0.0,WT1pKTS -> SOX9
SRY,WT1mKTS,0.0,SRY -> WT1mKTS
WT1mKTS,SRY,0.0,WT1mKTS -> SRY
RSPO1,GATA4,0.0,RSPO1 -> GATA4
GATA4,RSPO1,0.0,GATA4 -> RSPO1
DKK1,WT1mKTS,0.0,DKK1 -> WT1mKTS
WT1mKTS,DKK1,0.0,WT1mKTS -> DKK1
DHH,RSPO1,0.0,DHH -> RSPO1
RSPO1,DHH,0.0,RSPO1 -> DHH
RSPO1,SRY,0.0,RSPO1 -> SRY
SRY,RSPO1,0.0,SRY -> RSPO1
FGF9,WNT4,0.0,FGF9 -> WNT4
WNT4,FGF9,0.0,WNT4 -> FGF9
WNT4,AMH,0.0,WNT4 -> AMH
AMH,WNT4,0.0,AMH -> WNT4
FOXL2,DMRT1,0.0,FOXL2 -> DMRT1
DMRT1,FOXL2,0.0,DMRT1 -> FOXL2
PGD2,WT1pKTS,0.0,PGD2 -> WT1pKTS
WT1pKTS,PGD2,0.0,WT1pKTS -> PGD2
WT1pKTS,RSPO1,0.0,WT1pKTS -> RSPO1
RSPO1,WT1pKTS,0.0,RSPO1 -> WT1pKTS
PGD2,UGR,0.0,PGD2 -> UGR
UGR,PGD2,0.0,UGR -> PGD2
WT1mKTS,CBX2,0.0,WT1mKTS -> CBX2
CBX2,WT1mKTS,0.0,CBX2 -> WT1mKTS
PGD2,WNT4,0.0,PGD2 -> WNT4
WNT4,PGD2,0.0,WNT4 -> PGD2
UGR,FGF9,0.0,UGR -> FGF9
FGF9,UGR,0.0,FGF9 -> UGR
DKK1,CTNNB1,0.0,DKK1 -> CTNNB1
CTNNB1,DKK1,0.0,CTNNB1 -> DKK1
DKK1,CBX2,0.0,DKK1 -> CBX2
CBX2,DKK1,0.0,CBX2 -> DKK1
FGF9,RSPO1,0.0,FGF9 -> RSPO1
RSPO1,FGF9,0.0,RSPO1 -> FGF9
WNT4,UGR,0.0,WNT4 -> UGR
UGR,WNT4,0.0,UGR -> WNT4
