Gene1,Gene2,EdgeWeight
DHH,WNT4,0.07367998270631435
DMRT1,WNT4,0.10628123236023468
WT1pKTS,WNT4,0.04317877544861906
NR5A1,WNT4,0.060208431952757574
FGF9,WNT4,0.07715269593209285
CTNNB1,WNT4,0.20714968150745705
NR0B1,WNT4,0.16474830435762236
FOXL2,WNT4,0.05417578119346597
RSPO1,WNT4,0.7184875095045393
GATA4,WNT4,0.02869924253556261
WT1mKTS,WNT4,0.005463304936589437
AMH,WT1mKTS,0.051883407666193926
SRY,WT1mKTS,0.11495727483111781
PGD2,WT1mKTS,0.09929184261666782
DKK1,WT1mKTS,0.06169614520265963
UGR,WT1mKTS,0.11894617458337858
SOX9,WT1mKTS,0.09328082701591382
CBX2,WT1mKTS,0.10142470616293345
DHH,WT1mKTS,0.08592358424054955
DMRT1,WT1mKTS,0.11976727286433043
WT1pKTS,WT1mKTS,0.13831277226160743
NR5A1,WT1mKTS,0.06377983833037584
FGF9,WT1mKTS,0.07913896378807647
CTNNB1,WT1mKTS,0.07416326231369454
NR0B1,WT1mKTS,0.059790562415346304
FOXL2,WT1mKTS,0.05561975330196346
RSPO1,WT1mKTS,0.053827110422465956
GATA4,WT1mKTS,0.23549902023006994
WNT4,WT1mKTS,0.06433863153802251
