Gene1,Gene2,EdgeWeight
WT1mKTS,NR5A1,0.009182445945606028
AMH,FGF9,0.27778476947851116
SRY,FGF9,0.041972507786240204
PGD2,FGF9,0.7192288558395589
DKK1,FGF9,0.06700939129361311
UGR,FGF9,0.02294417497669999
SOX9,FGF9,0.11055070586483445
CBX2,FGF9,0.04507529502632509
DHH,FGF9,0.3920520219508911
DMRT1,FGF9,0.06747545782899786
WT1pKTS,FGF9,0.012579738166724372
NR5A1,FGF9,0.04239724022660328
CTNNB1,FGF9,0.030161241573378926
NR0B1,FGF9,0.089360553120385
FOXL2,FGF9,0.012894353356911647
RSPO1,FGF9,0.05174673714404778
GATA4,FGF9,0.0031599218721162173
WNT4,FGF9,0.06542340308975347
WT1mKTS,FGF9,0.0009346993486994068
AMH,CTNNB1,0.023815298008086
SRY,CTNNB1,0.09165279915997812
PGD2,CTNNB1,0.035521509110423705
DKK1,CTNNB1,0.11932553230963489
UGR,CTNNB1,0.03441516629273839
SOX9,CTNNB1,0.043949763639488756
CBX2,CTNNB1,0.020886034971683395
DHH,CTNNB1,0.026691633338208464
DMRT1,CTNNB1,0.1307167139879542
WT1pKTS,CTNNB1,0.18777150884633548
NR5A1,CTNNB1,0.10989501682416182
FGF9,CTNNB1,0.029904110588491708
NR0B1,CTNNB1,0.05055532554420035
FOXL2,CTNNB1,0.7276064717860462
RSPO1,CTNNB1,0.3461044712804733
GATA4,CTNNB1,0.0034253505535482764
WNT4,CTNNB1,0.10490863620588882
WT1mKTS,CTNNB1,0.04561135503250004
AMH,NR0B1,0.4412381315435409
SRY,NR0B1,0.05970800220273732
PGD2,NR0B1,0.1757646296711956
DKK1,NR0B1,0.022251201485184873
UGR,NR0B1,0.31169902992394827
SOX9,NR0B1,0.04473552104961617
CBX2,NR0B1,0.04253831908365778
DHH,NR0B1,0.16665000934854352
DMRT1,NR0B1,0.018680891484294374
WT1pKTS,NR0B1,0.04390064671490992
NR5A1,NR0B1,0.07747181071025752
FGF9,NR0B1,0.16212511676885438
CTNNB1,NR0B1,0.054495864766507224
FOXL2,NR0B1,0.04686250536372461
RSPO1,NR0B1,0.08955513497170137
GATA4,NR0B1,0.04619163747992489
WNT4,NR0B1,0.19608167345895947
WT1mKTS,NR0B1,0.00635221962084876
AMH,FOXL2,0.025999398983523013
SRY,FOXL2,0.10539093938957375
PGD2,FOXL2,0.029696976675502113
DKK1,FOXL2,0.05313143184577527
UGR,FOXL2,0.009238011244785222
SOX9,FOXL2,0.03547093141541682
CBX2,FOXL2,0.039541176690922705
DHH,FOXL2,0.02013548216217735
DMRT1,FOXL2,0.0537535659372468
WT1pKTS,FOXL2,0.9417624628117575
NR5A1,FOXL2,0.12209023152049162
FGF9,FOXL2,0.013208323930445387
CTNNB1,FOXL2,0.2709688584766207
NR0B1,FOXL2,0.04334193554416515
RSPO1,FOXL2,0.1301209672090296
GATA4,FOXL2,0.004583666338870652
WNT4,FOXL2,0.057026631335081845
WT1mKTS,FOXL2,0.001611254063716832
AMH,RSPO1,0.043160471494952224
SRY,RSPO1,0.03544391789052853
PGD2,RSPO1,0.04959296525641613
DKK1,RSPO1,0.03309723166697942
UGR,RSPO1,0.03922234694127732
SOX9,RSPO1,0.06068881828971835
CBX2,RSPO1,0.022972772071439836
DHH,RSPO1,0.04284409390519053
DMRT1,RSPO1,0.0391927466041386
WT1pKTS,RSPO1,0.0934373861378798
NR5A1,RSPO1,0.29018622752503453
FGF9,RSPO1,0.052684776932516435
CTNNB1,RSPO1,0.7935434151002696
NR0B1,RSPO1,0.07300122378352956
FOXL2,RSPO1,0.13188039762796033
GATA4,RSPO1,0.0034928275043209236
WNT4,RSPO1,0.2423177790123089
WT1mKTS,RSPO1,0.023196485764438626
AMH,GATA4,0.05998884996953622
SRY,GATA4,0.0837834720812729
PGD2,GATA4,0.05884607275121696
DKK1,GATA4,0.11381271561063412
UGR,GATA4,0.14120111967220927
SOX9,GATA4,0.10243685774008768
CBX2,GATA4,0.1147163058555463
DHH,GATA4,0.06056568670659282
DMRT1,GATA4,0.07634121757006024
WT1pKTS,GATA4,0.09985787393365325
NR5A1,GATA4,0.09120572244521755
FGF9,GATA4,0.05642621018887237
CTNNB1,GATA4,0.06473539156510814
NR0B1,GATA4,0.10206235539537747
FOXL2,GATA4,0.06331577300501624
RSPO1,GATA4,0.05717881023969317
WNT4,GATA4,0.11335822446140602
WT1mKTS,GATA4,0.2384791642868881
AMH,WNT4,0.06626886888170505
SRY,WNT4,0.0665820409413081
PGD2,WNT4,0.08019734261549788
DKK1,WNT4,0.10000710588960832
UGR,WNT4,0.0787656765839692
SOX9,WNT4,0.14996016724897598
CBX2,WNT4,0.03157793105902569
DHH,WNT4,0.07442631456396372
DMRT1,WNT4,0.10384827041278946
WT1pKTS,WNT4,0.0470975170587868
NR5A1,WNT4,0.05896099009479967
FGF9,WNT4,0.07133089412256204
CTNNB1,WNT4,0.20427997145058163
NR0B1,WNT4,0.16846099849472182
FOXL2,WNT4,0.05757247297072702
RSPO1,WNT4,0.7186323241267665
GATA4,WNT4,0.048536520931375456
WT1mKTS,WNT4,0.005463304936589437
AMH,WT1mKTS,0.07560930201414356
SRY,WT1mKTS,0.10342113776622958
PGD2,WT1mKTS,0.09149564859429818
DKK1,WT1mKTS,0.09069365236574042
UGR,WT1mKTS,0.12348350478643082
SOX9,WT1mKTS,0.0759449056007944
CBX2,WT1mKTS,0.10406125120436992
DHH,WT1mKTS,0.061241346504310984
DMRT1,WT1mKTS,0.12568348944437935
WT1pKTS,WT1mKTS,0.14395866111924296
NR5A1,WT1mKTS,0.06377983833037584
FGF9,WT1mKTS,0.05123151184418595
CTNNB1,WT1mKTS,0.09999148588736467
NR0B1,WT1mKTS,0.059790562415346304
FOXL2,WT1mKTS,0.05568932928231005
RSPO1,WT1mKTS,0.07440044396997675
GATA4,WT1mKTS,0.23549902023007185
WNT4,WT1mKTS,0.06433863153802251
