Gene1,Gene2,EdgeWeight
DMRT1,AMH,0.35129795688328186
DMRT1,CBX2,0.3807391619320347
DMRT1,CTNNB1,0.5057777787511615
DMRT1,DHH,0.3530732990899889
DMRT1,DKK1,0.9938992788152501
DMRT1,DMRT1,0.09999999999991804
DMRT1,FGF9,0.34037545952276643
DMRT1,FOXL2,0.4182611385120417
DMRT1,GATA4,0.2762906458725611
DMRT1,NR0B1,0.2903957440879168
DMRT1,NR5A1,0.278729948115902
DMRT1,PGD2,0.336433092003642
DMRT1,RSPO1,0.3636780665037457
DMRT1,SOX9,0.4965153735704212
DMRT1,SRY,0.5775418236826884
DMRT1,UGR,0.4072424907502352
DMRT1,WNT4,0.3899352562062777
DMRT1,WT1mKTS,0.3083445598890221
DMRT1,WT1pKTS,0.3422511202207155
FGF9,AMH,0.4076701512247251
FGF9,CBX2,0.2470931340464902
FGF9,CTNNB1,0.2563195732378665
FGF9,DHH,0.3943353745295947
FGF9,DKK1,0.29184564128284
FGF9,DMRT1,0.2951423100238662
FGF9,FGF9,0.09999999999991804
FGF9,FOXL2,0.24622710140419046
FGF9,GATA4,0.2623013585939104
FGF9,NR0B1,0.3601044680833685
FGF9,NR5A1,0.29556745721330596
FGF9,PGD2,0.4358172784812809
FGF9,RSPO1,0.3098112691800848
FGF9,SOX9,0.31536312336873795
FGF9,SRY,0.28426595559504925
FGF9,UGR,0.3297954877202608
FGF9,WNT4,0.31642642279302946
FGF9,WT1mKTS,0.27158539658522973
FGF9,WT1pKTS,0.26955402181564336
FOXL2,AMH,0.3138303584101386
FOXL2,CBX2,0.3339259375417739
FOXL2,CTNNB1,0.3369160412592187
FOXL2,DHH,0.23934056222889863
FOXL2,DKK1,0.2618329768224748
FOXL2,DMRT1,0.2584384164404683
FOXL2,FGF9,0.32324354812927003
FOXL2,FOXL2,0.09999999999991804
FOXL2,GATA4,0.2872384661829166
FOXL2,NR0B1,0.2557788063506028
FOXL2,NR5A1,0.43341907467968643
FOXL2,PGD2,0.28793533273907324
FOXL2,RSPO1,0.32715761536903554
FOXL2,SOX9,0.2708878712411569
FOXL2,SRY,0.308601370071112
FOXL2,UGR,0.19669883966251442
FOXL2,WNT4,0.28464076163447655
FOXL2,WT1mKTS,0.29161631792233916
FOXL2,WT1pKTS,0.47369853371160253
GATA4,AMH,0.24229944871276976
GATA4,CBX2,0.2763339825934728
GATA4,CTNNB1,0.2278763124765485
GATA4,DHH,0.24729698998549882
GATA4,DKK1,0.2437916727035225
GATA4,DMRT1,0.2424413374559269
GATA4,FGF9,0.2648676879693573
GATA4,FOXL2,0.27287205920544744
GATA4,GATA4,0.09999999999991804
GATA4,NR0B1,0.2630950261737928
GATA4,NR5A1,0.2660500481970959
GATA4,PGD2,0.21584979953353045
GATA4,RSPO1,0.21283478563330743
GATA4,SOX9,0.2722173925307001
GATA4,SRY,0.28080702001286334
GATA4,UGR,0.3297136642982124
GATA4,WNT4,0.2896996119956162
GATA4,WT1mKTS,0.3990657907231502
GATA4,WT1pKTS,0.3053550894204096
NR0B1,AMH,0.4590801320166514
NR0B1,CBX2,0.23307076327514387
NR0B1,CTNNB1,0.311286003762963
NR0B1,DHH,0.46640362510156663
NR0B1,DKK1,0.22034486513509388
NR0B1,DMRT1,0.2264634352829869
NR0B1,FGF9,0.41578563112039435
NR0B1,FOXL2,0.25814975782535715
NR0B1,GATA4,0.33239336986463525
NR0B1,NR0B1,0.09999999999991804
NR0B1,NR5A1,0.34183039830287965
NR0B1,PGD2,0.42982710075154174
NR0B1,RSPO1,0.36383028445128446
NR0B1,SOX9,0.28756504385866255
NR0B1,SRY,0.27206788439439294
NR0B1,UGR,0.47095613505808626
NR0B1,WNT4,0.36671701583057603
NR0B1,WT1mKTS,0.2641131772836257
NR0B1,WT1pKTS,0.2703881970644154
NR5A1,AMH,0.26803315052062043
NR5A1,CBX2,0.38924320163811055
NR5A1,CTNNB1,0.33106905518655255
NR5A1,DHH,0.2481890489416304
NR5A1,DKK1,0.2322954086345266
NR5A1,DMRT1,0.25467648912185964
NR5A1,FGF9,0.23793610967008932
NR5A1,FOXL2,0.3379128732667298
NR5A1,GATA4,0.30892797033168506
NR5A1,NR0B1,0.3562713451780736
NR5A1,NR5A1,0.09999999999991804
NR5A1,PGD2,0.26127496444649484
NR5A1,RSPO1,0.4073133814228501
NR5A1,SOX9,0.5203460663312457
NR5A1,SRY,0.2914603151847395
NR5A1,UGR,0.267741952215158
NR5A1,WNT4,0.3589415727133422
NR5A1,WT1mKTS,0.23487833536416167
NR5A1,WT1pKTS,0.4348657919427159
PGD2,AMH,0.3948645838438503
PGD2,CBX2,0.3163108710246808
PGD2,CTNNB1,0.22646762736374138
PGD2,DHH,0.36973688781535574
PGD2,DKK1,0.286742743729789
PGD2,DMRT1,0.28783290724252164
PGD2,FGF9,0.3826809929287384
PGD2,FOXL2,0.28028596357234015
PGD2,GATA4,0.2608787490294734
PGD2,NR0B1,0.3784817790526118
PGD2,NR5A1,0.3280385061825466
PGD2,PGD2,0.09999999999991804
PGD2,RSPO1,0.2396999888370429
PGD2,SOX9,0.383692091714044
PGD2,SRY,0.2936946022560169
PGD2,UGR,0.24751504170610233
PGD2,WNT4,0.28063449782962174
PGD2,WT1mKTS,0.31540167226857163
PGD2,WT1pKTS,0.2471075721509436
RSPO1,AMH,0.2912761385558213
RSPO1,CBX2,0.35064743450965374
RSPO1,CTNNB1,0.5388743805137468
RSPO1,DHH,0.2901235537704408
RSPO1,DKK1,0.34063955937850793
RSPO1,DMRT1,0.30807437458390263
RSPO1,FGF9,0.29751818164568966
RSPO1,FOXL2,0.45870363070505693
RSPO1,GATA4,0.2491411515926168
RSPO1,NR0B1,0.4841632881292731
RSPO1,NR5A1,0.3772580148862583
RSPO1,PGD2,0.261407684705622
RSPO1,RSPO1,0.09999999999991804
RSPO1,SOX9,0.5474524110146708
RSPO1,SRY,0.315015567241508
RSPO1,UGR,0.4074769848301964
RSPO1,WNT4,0.4104775087434256
RSPO1,WT1mKTS,0.2649121095197358
RSPO1,WT1pKTS,0.31667831413892433
SOX9,AMH,0.3821099596116916
SOX9,CBX2,0.30113612141469565
SOX9,CTNNB1,0.35376433303262605
SOX9,DHH,0.3718007197065829
SOX9,DKK1,0.4056979166289474
SOX9,DMRT1,0.4426704418599009
SOX9,FGF9,0.3856445857078536
SOX9,FOXL2,0.31287281666805844
SOX9,GATA4,0.29351876073291094
SOX9,NR0B1,0.3094415923899456
SOX9,NR5A1,0.3781502357406679
SOX9,PGD2,0.36014673437297756
SOX9,RSPO1,0.4025783976391802
SOX9,SOX9,0.09999999999991804
SOX9,SRY,0.33186367082115165
SOX9,UGR,0.2988848190879585
SOX9,WNT4,0.34542536719124445
SOX9,WT1mKTS,0.30527544913083476
SOX9,WT1pKTS,0.3124330428112791
SRY,AMH,0.3385687726733708
SRY,CBX2,0.4817983718590075
SRY,CTNNB1,0.3710690651673355
SRY,DHH,0.28868814082368754
SRY,DKK1,0.3737574390365687
SRY,DMRT1,0.34934304823298945
SRY,FGF9,0.3014736058287957
SRY,FOXL2,0.31462965504350815
SRY,GATA4,0.2586407415515931
SRY,NR0B1,0.26400039599489655
SRY,NR5A1,0.4056734201063813
SRY,PGD2,0.2876008729647325
SRY,RSPO1,0.285762448118606
SRY,SOX9,0.3035140211965975
SRY,SRY,0.09999999999991804
SRY,UGR,0.501457355035887
SRY,WNT4,0.28912837563676463
SRY,WT1mKTS,0.300802822891737
SRY,WT1pKTS,0.362448810801551
UGR,AMH,0.24580826086555135
UGR,CBX2,0.3472437562870045
UGR,CTNNB1,0.2832789091302523
UGR,DHH,0.3234937986024619
UGR,DKK1,0.3037103231949453
UGR,DMRT1,0.3887271611108106
UGR,FGF9,0.27477394113464454
UGR,FOXL2,0.2825765973828427
UGR,GATA4,0.32931342645278905
UGR,NR0B1,0.4177885640888617
UGR,NR5A1,0.2799461798685655
UGR,PGD2,0.2665850021357388
UGR,RSPO1,0.3287306818896411
UGR,SOX9,0.2651792816317897
UGR,SRY,0.359281815676962
UGR,UGR,0.09999999999991804
UGR,WNT4,0.37765066262891883
UGR,WT1mKTS,0.32717520333066225
UGR,WT1pKTS,0.2826381610221039
WNT4,AMH,0.3165750481348112
WNT4,CBX2,0.35487273727994995
WNT4,CTNNB1,0.5593562337843843
WNT4,DHH,0.3267487713481219
WNT4,DKK1,0.3335739069373695
WNT4,DMRT1,0.31544516638348263
WNT4,FGF9,0.3234308587701482
WNT4,FOXL2,0.45869464975304514
WNT4,GATA4,0.4265542346650598
WNT4,NR0B1,0.3812357800991091
WNT4,NR5A1,0.31364138232531646
WNT4,PGD2,0.3187640730093687
WNT4,RSPO1,0.45770383820657934
WNT4,SOX9,0.35352679184992897
WNT4,SRY,0.27951215172900945
WNT4,UGR,0.33856389023647715
WNT4,WNT4,0.09999999999991804
WNT4,WT1mKTS,0.29641719309651227
WNT4,WT1pKTS,0.29533291636042713
WT1mKTS,AMH,0.27111280516934866
WT1mKTS,CBX2,0.2941900793557108
WT1mKTS,CTNNB1,0.24202596997073406
WT1mKTS,DHH,0.380707276511256
WT1mKTS,DKK1,0.2852662081639167
WT1mKTS,DMRT1,0.3282690845606331
WT1mKTS,FGF9,0.2851026472564778
WT1mKTS,FOXL2,0.2430921015591995
WT1mKTS,GATA4,0.4834260851920415
WT1mKTS,NR0B1,0.23304254111230674
WT1mKTS,NR5A1,0.19759016554083236
WT1mKTS,PGD2,0.26790462806441173
WT1mKTS,RSPO1,0.21579769065682133
WT1mKTS,SOX9,0.2204865837104288
WT1mKTS,SRY,0.29830831393229384
WT1mKTS,UGR,0.29275853743128816
WT1mKTS,WNT4,0.29135727343446377
WT1mKTS,WT1mKTS,0.09999999999991804
WT1mKTS,WT1pKTS,0.3527787407320434
WT1pKTS,AMH,0.28623820832914615
WT1pKTS,CBX2,0.37538943392946234
WT1pKTS,CTNNB1,0.32656392418085645
WT1pKTS,DHH,0.2620354906966986
WT1pKTS,DKK1,0.26447003306729444
WT1pKTS,DMRT1,0.27310560826494007
WT1pKTS,FGF9,0.27409280217441895
WT1pKTS,FOXL2,0.449287971936067
WT1pKTS,GATA4,0.2809787963127669
WT1pKTS,NR0B1,0.28025137489001395
WT1pKTS,NR5A1,0.3650062738255761
WT1pKTS,PGD2,0.3063368544839572
WT1pKTS,RSPO1,0.29497917749363467
WT1pKTS,SOX9,0.26894061072953185
WT1pKTS,SRY,0.3695749239850743
WT1pKTS,UGR,0.33255799533493663
WT1pKTS,WNT4,0.27157423482842974
WT1pKTS,WT1mKTS,0.3214008721558704
WT1pKTS,WT1pKTS,0.09999999999991804
