Gene1,Gene2,EdgeWeight
WT1mKTS,RSPO1,0.23669231665586524
WT1mKTS,SOX9,0.20084615858647833
WT1mKTS,SRY,0.2867734829040585
WT1mKTS,UGR,0.2970886519797697
WT1mKTS,WNT4,0.2678611029628244
WT1mKTS,WT1mKTS,0.09999999999991971
WT1mKTS,WT1pKTS,0.34943291353614847
WT1pKTS,AMH,0.2819834118142412
WT1pKTS,CBX2,0.36959976267107114
WT1pKTS,CTNNB1,0.3297793098998645
WT1pKTS,DHH,0.2615467998404902
WT1pKTS,DKK1,0.2689568039421421
WT1pKTS,DMRT1,0.28166277327946543
WT1pKTS,FGF9,0.27455555200586246
WT1pKTS,FOXL2,0.45093817141486414
WT1pKTS,GATA4,0.3078442578085223
WT1pKTS,NR0B1,0.2815621838258955
WT1pKTS,NR5A1,0.3654428164966518
WT1pKTS,PGD2,0.3116951449283704
WT1pKTS,RSPO1,0.2956042734125425
WT1pKTS,SOX9,0.2702840787181644
WT1pKTS,SRY,0.36697464765047877
WT1pKTS,UGR,0.3345583022754378
WT1pKTS,WNT4,0.26509544742297453
WT1pKTS,WT1mKTS,0.31805504495997544
WT1pKTS,WT1pKTS,0.09999999999991971
