Gene1,Gene2,EdgeWeight,Direction
SOX9,GATA4,11.38125549030134,SOX9 -> GATA4
UGR,PGD2,11.277393794086526,UGR -> PGD2
DHH,CTNNB1,11.250171828615697,DHH -> CTNNB1
NR0B1,FOXL2,11.195501543412623,NR0B1 -> FOXL2
PGD2,UGR,11.099656006455133,PGD2 -> UGR
DHH,GATA4,11.091343991303448,DHH -> GATA4
FOXL2,WT1mKTS,11.074340663383662,FOXL2 -> WT1mKTS
AMH,FOXL2,10.998490588106211,AMH -> FOXL2
UGR,FGF9,10.800722872362297,UGR -> FGF9
FOXL2,GATA4,10.795236442520691,FOXL2 -> GATA4
DHH,WT1mKTS,10.56429828470502,DHH -> WT1mKTS
CTNNB1,WT1mKTS,10.455907725109988,CTNNB1 -> WT1mKTS
SRY,WT1mKTS,10.431443686041726,SRY -> WT1mKTS
FGF9,GATA4,10.346595610967366,FGF9 -> GATA4
FGF9,WT1mKTS,10.265900669271543,FGF9 -> WT1mKTS
PGD2,GATA4,10.149645004308288,PGD2 -> GATA4
WT1pKTS,PGD2,10.04069303249125,WT1pKTS -> PGD2
WT1pKTS,FGF9,10.0094458904672,WT1pKTS -> FGF9
PGD2,WT1mKTS,9.881780521167626,PGD2 -> WT1mKTS
FGF9,FOXL2,9.47251482916467,FGF9 -> FOXL2
AMH,WT1mKTS,9.290903572628624,AMH -> WT1mKTS
PGD2,FOXL2,8.396674220032919,PGD2 -> FOXL2
PGD2,WT1pKTS,8.333861897165496,PGD2 -> WT1pKTS
FGF9,WT1pKTS,8.145497456110046,FGF9 -> WT1pKTS
FOXL2,SOX9,7.932113188984991,FOXL2 -> SOX9
NR0B1,DMRT1,7.02228202320012,NR0B1 -> DMRT1
FOXL2,AMH,6.9877783149802495,FOXL2 -> AMH
SRY,PGD2,6.839928267772169,SRY -> PGD2
DHH,WT1pKTS,6.715067539419914,DHH -> WT1pKTS
GATA4,SRY,6.48792796234279,GATA4 -> SRY
GATA4,NR0B1,6.410784133727821,GATA4 -> NR0B1
WT1pKTS,DHH,5.976735033638319,WT1pKTS -> DHH
GATA4,WNT4,5.9450450997799775,GATA4 -> WNT4
UGR,DHH,5.500315825386647,UGR -> DHH
WT1mKTS,NR0B1,4.906569858330008,WT1mKTS -> NR0B1
WT1mKTS,CBX2,4.815371879819153,WT1mKTS -> CBX2
WT1mKTS,WT1pKTS,4.784701782286594,WT1mKTS -> WT1pKTS
GATA4,CBX2,4.5580843009392735,GATA4 -> CBX2
WT1mKTS,WNT4,3.752635908149703,WT1mKTS -> WNT4
GATA4,WT1pKTS,3.668769379710328,GATA4 -> WT1pKTS
WT1mKTS,SRY,3.5822399700276897,WT1mKTS -> SRY
GATA4,NR5A1,3.390517281560368,GATA4 -> NR5A1
WT1mKTS,NR5A1,3.032749469038329,WT1mKTS -> NR5A1
WT1mKTS,RSPO1,2.8636637833171763,WT1mKTS -> RSPO1
WT1mKTS,DMRT1,2.7531373498822496,WT1mKTS -> DMRT1
GATA4,DMRT1,2.733293893567934,GATA4 -> DMRT1
GATA4,RSPO1,2.5457725763927006,GATA4 -> RSPO1
GATA4,CTNNB1,2.49834146216096,GATA4 -> CTNNB1
WT1mKTS,DKK1,2.3968218126347374,WT1mKTS -> DKK1
WT1mKTS,CTNNB1,2.3056061999490045,WT1mKTS -> CTNNB1
GATA4,DKK1,2.127020379116168,GATA4 -> DKK1
WT1mKTS,FOXL2,2.028883680445563,WT1mKTS -> FOXL2
GATA4,FOXL2,1.7629205685510236,GATA4 -> FOXL2
WT1mKTS,SOX9,1.660739342069936,WT1mKTS -> SOX9
GATA4,FGF9,1.627423522412833,GATA4 -> FGF9
WT1mKTS,AMH,1.620828468436753,WT1mKTS -> AMH
GATA4,DHH,1.5356436675866696,GATA4 -> DHH
WT1mKTS,FGF9,1.3642059313878565,WT1mKTS -> FGF9
WT1mKTS,DHH,1.3568355645550918,WT1mKTS -> DHH
GATA4,SOX9,1.3348075549062084,GATA4 -> SOX9
GATA4,AMH,1.3223518205376228,GATA4 -> AMH
WT1mKTS,PGD2,1.0727615602939211,WT1mKTS -> PGD2
GATA4,PGD2,1.006538613299668,GATA4 -> PGD2
