Gene1,Gene2,EdgeWeight,Direction
RSPO1,FOXL2,1.7266749513700106,RSPO1 -> FOXL2
CTNNB1,WNT4,1.7220197084977729,CTNNB1 -> WNT4
WNT4,CTNNB1,1.7220197084977729,WNT4 -> CTNNB1
DHH,SOX9,1.7035350708278765,DHH -> SOX9
SOX9,DHH,1.7035350708278765,SOX9 -> DHH
FOXL2,SRY,1.6974558399720785,FOXL2 -> SRY
SRY,FOXL2,1.6974558399720785,SRY -> FOXL2
FGF9,SOX9,1.6949138494259364,FGF9 -> SOX9
SOX9,FGF9,1.6949138494259364,SOX9 -> FGF9
PGD2,SOX9,1.6922885038393616,PGD2 -> SOX9
SOX9,PGD2,1.6922885038393616,SOX9 -> PGD2
AMH,SOX9,1.6808865952716083,AMH -> SOX9
SOX9,AMH,1.6808865952716083,SOX9 -> AMH
NR0B1,PGD2,1.6727554457962923,NR0B1 -> PGD2
PGD2,NR0B1,1.6727554457962923,PGD2 -> NR0B1
DHH,NR0B1,1.6638665364202223,DHH -> NR0B1
NR0B1,DHH,1.6638665364202223,NR0B1 -> DHH
FGF9,NR0B1,1.6578397796022832,FGF9 -> NR0B1
NR0B1,FGF9,1.6578397796022832,NR0B1 -> FGF9
RSPO1,WT1pKTS,1.6565692899086335,RSPO1 -> WT1pKTS
WT1pKTS,RSPO1,1.6565692899086335,WT1pKTS -> RSPO1
NR0B1,RSPO1,1.607681533747567,NR0B1 -> RSPO1
RSPO1,NR0B1,1.607681533747567,RSPO1 -> NR0B1
NR0B1,NR5A1,1.5683704700424146,NR0B1 -> NR5A1
NR5A1,NR0B1,1.5683704700424146,NR5A1 -> NR0B1
SRY,UGR,1.5224130625223051,SRY -> UGR
UGR,SRY,1.5224130625223051,UGR -> SRY
SOX9,SRY,1.5161725674115345,SOX9 -> SRY
SRY,SOX9,1.5161725674115345,SRY -> SOX9
CTNNB1,DMRT1,1.5038848196636727,CTNNB1 -> DMRT1
DMRT1,CTNNB1,1.5038848196636727,DMRT1 -> CTNNB1
CTNNB1,SRY,1.4900727029748038,CTNNB1 -> SRY
SRY,CTNNB1,1.4900727029748038,SRY -> CTNNB1
CTNNB1,DKK1,1.476064693230015,CTNNB1 -> DKK1
DKK1,CTNNB1,1.476064693230015,DKK1 -> CTNNB1
WT1mKTS,WT1pKTS,1.469354435403488,WT1mKTS -> WT1pKTS
WT1pKTS,WT1mKTS,1.469354435403488,WT1pKTS -> WT1mKTS
CBX2,DMRT1,1.407136910078424,CBX2 -> DMRT1
DMRT1,CBX2,1.407136910078424,DMRT1 -> CBX2
NR5A1,SOX9,1.3912585150748928,NR5A1 -> SOX9
SOX9,NR5A1,1.3912585150748928,SOX9 -> NR5A1
DHH,WNT4,1.3462382139554092,DHH -> WNT4
WNT4,DHH,1.3462382139554092,WNT4 -> DHH
SOX9,WNT4,1.3393894782698132,SOX9 -> WNT4
WNT4,SOX9,1.3393894782698132,WNT4 -> SOX9
CBX2,WT1mKTS,1.3334329682397883,CBX2 -> WT1mKTS
WT1mKTS,CBX2,1.3334329682397883,WT1mKTS -> CBX2
NR0B1,UGR,1.332433463407344,NR0B1 -> UGR
UGR,NR0B1,1.332433463407344,UGR -> NR0B1
FGF9,WNT4,1.3275785039677352,FGF9 -> WNT4
WNT4,FGF9,1.3275785039677352,WNT4 -> FGF9
CBX2,DKK1,1.3247008761876735,CBX2 -> DKK1
DKK1,CBX2,1.3247008761876735,DKK1 -> CBX2
CTNNB1,NR0B1,1.3013419012661287,CTNNB1 -> NR0B1
NR0B1,CTNNB1,1.3013419012661287,NR0B1 -> CTNNB1
DMRT1,FGF9,1.295595577564303,DMRT1 -> FGF9
FGF9,DMRT1,1.295595577564303,FGF9 -> DMRT1
PGD2,WNT4,1.2882256721123952,PGD2 -> WNT4
WNT4,PGD2,1.2882256721123952,WNT4 -> PGD2
GATA4,UGR,1.2809578724743842,GATA4 -> UGR
UGR,GATA4,1.2809578724743842,UGR -> GATA4
DKK1,FGF9,1.2802994512107848,DKK1 -> FGF9
FGF9,DKK1,1.2802994512107848,FGF9 -> DKK1
DHH,DMRT1,1.2771846718412152,DHH -> DMRT1
DMRT1,DHH,1.2771846718412152,DMRT1 -> DHH
DMRT1,PGD2,1.2673748408535728,DMRT1 -> PGD2
PGD2,DMRT1,1.2673748408535728,PGD2 -> DMRT1
AMH,WNT4,1.2601833666725013,AMH -> WNT4
WNT4,AMH,1.2601833666725013,WNT4 -> AMH
DKK1,PGD2,1.2579671912059485,DKK1 -> PGD2
PGD2,DKK1,1.2579671912059485,PGD2 -> DKK1
FOXL2,WNT4,1.2577054221751818,FOXL2 -> WNT4
WNT4,FOXL2,1.2577054221751818,WNT4 -> FOXL2
UGR,WT1mKTS,1.2429609019248176,UGR -> WT1mKTS
WT1mKTS,UGR,1.2429609019248176,WT1mKTS -> UGR
AMH,DMRT1,1.236611072875199,AMH -> DMRT1
DMRT1,AMH,1.236611072875199,DMRT1 -> AMH
DHH,DKK1,1.22784923941947,DHH -> DKK1
DKK1,DHH,1.22784923941947,DKK1 -> DHH
NR5A1,WNT4,1.2057724243769457,NR5A1 -> WNT4
WNT4,NR5A1,1.2057724243769457,WNT4 -> NR5A1
AMH,DKK1,1.182117349983146,AMH -> DKK1
DKK1,AMH,1.182117349983146,DKK1 -> AMH
RSPO1,SOX9,1.1706633280953336,RSPO1 -> SOX9
SOX9,RSPO1,1.1706633280953336,SOX9 -> RSPO1
DMRT1,WT1pKTS,1.1207532973202017,DMRT1 -> WT1pKTS
WT1pKTS,DMRT1,1.1207532973202017,WT1pKTS -> DMRT1
DMRT1,FOXL2,1.1135183740806007,DMRT1 -> FOXL2
FOXL2,DMRT1,1.1135183740806007,FOXL2 -> DMRT1
CBX2,GATA4,1.1052448658020486,CBX2 -> GATA4
GATA4,CBX2,1.1052448658020486,GATA4 -> CBX2
DMRT1,UGR,1.0880510517318518,DMRT1 -> UGR
UGR,DMRT1,1.0880510517318518,UGR -> DMRT1
DKK1,FOXL2,1.0769247405801894,DKK1 -> FOXL2
FOXL2,DKK1,1.0769247405801894,FOXL2 -> DKK1
WNT4,WT1pKTS,1.0633979978308248,WNT4 -> WT1pKTS
WT1pKTS,WNT4,1.0633979978308248,WT1pKTS -> WNT4
DKK1,WT1pKTS,1.0546182550766927,DKK1 -> WT1pKTS
WT1pKTS,DKK1,1.0546182550766927,WT1pKTS -> DKK1
GATA4,WT1pKTS,1.0419277958560826,GATA4 -> WT1pKTS
WT1pKTS,GATA4,1.0419277958560826,WT1pKTS -> GATA4
DKK1,WT1mKTS,1.0415545526739067,DKK1 -> WT1mKTS
WT1mKTS,DKK1,1.0415545526739067,WT1mKTS -> DKK1
DKK1,WNT4,1.029979916256964,DKK1 -> WNT4
WNT4,DKK1,1.029979916256964,WNT4 -> DKK1
DKK1,UGR,1.0159764587088145,DKK1 -> UGR
UGR,DKK1,1.0159764587088145,UGR -> DKK1
DMRT1,WNT4,0.9633903304532728,DMRT1 -> WNT4
WNT4,DMRT1,0.9633903304532728,WNT4 -> DMRT1
FOXL2,NR0B1,0.93194996406387,FOXL2 -> NR0B1
NR0B1,FOXL2,0.93194996406387,NR0B1 -> FOXL2
CBX2,NR5A1,0.9312964721265192,CBX2 -> NR5A1
NR5A1,CBX2,0.9312964721265192,NR5A1 -> CBX2
FGF9,RSPO1,0.8919896775782341,FGF9 -> RSPO1
RSPO1,FGF9,0.8919896775782341,RSPO1 -> FGF9
DHH,RSPO1,0.8831181217327687,DHH -> RSPO1
RSPO1,DHH,0.8831181217327687,RSPO1 -> DHH
FGF9,NR5A1,0.8739540339535282,FGF9 -> NR5A1
NR5A1,FGF9,0.8739540339535282,NR5A1 -> FGF9
NR5A1,SRY,0.8731215865164277,NR5A1 -> SRY
SRY,NR5A1,0.8731215865164277,SRY -> NR5A1
RSPO1,SRY,0.8682710613229186,RSPO1 -> SRY
SRY,RSPO1,0.8682710613229186,SRY -> RSPO1
NR5A1,PGD2,0.8572037961158887,NR5A1 -> PGD2
PGD2,NR5A1,0.8572037961158887,PGD2 -> NR5A1
GATA4,SRY,0.8564700742154349,GATA4 -> SRY
SRY,GATA4,0.8564700742154349,SRY -> GATA4
NR0B1,SOX9,0.8552068206369348,NR0B1 -> SOX9
SOX9,NR0B1,0.8552068206369348,SOX9 -> NR0B1
DHH,SRY,0.8490770131291603,DHH -> SRY
SRY,DHH,0.8490770131291603,SRY -> DHH
UGR,WNT4,0.8442182967896681,UGR -> WNT4
WNT4,UGR,0.8442182967896681,WNT4 -> UGR
FGF9,SRY,0.833773361359607,FGF9 -> SRY
SRY,FGF9,0.833773361359607,SRY -> FGF9
CTNNB1,SOX9,0.8326256157661669,CTNNB1 -> SOX9
SOX9,CTNNB1,0.8326256157661669,SOX9 -> CTNNB1
DHH,NR5A1,0.8290841616701747,DHH -> NR5A1
NR5A1,DHH,0.8290841616701747,NR5A1 -> DHH
AMH,RSPO1,0.8267904911569816,AMH -> RSPO1
RSPO1,AMH,0.8267904911569816,RSPO1 -> AMH
CBX2,SOX9,0.8178369579117466,CBX2 -> SOX9
SOX9,CBX2,0.8178369579117466,SOX9 -> CBX2
PGD2,RSPO1,0.8153369298383757,PGD2 -> RSPO1
RSPO1,PGD2,0.8153369298383757,RSPO1 -> PGD2
AMH,NR5A1,0.7940736474120207,AMH -> NR5A1
NR5A1,AMH,0.7940736474120207,NR5A1 -> AMH
GATA4,PGD2,0.7901557325632433,GATA4 -> PGD2
PGD2,GATA4,0.7901557325632433,PGD2 -> GATA4
DKK1,GATA4,0.7802609878188422,DKK1 -> GATA4
GATA4,DKK1,0.7802609878188422,GATA4 -> DKK1
PGD2,WT1mKTS,0.7707634656352351,PGD2 -> WT1mKTS
WT1mKTS,PGD2,0.7707634656352351,WT1mKTS -> PGD2
AMH,SRY,0.7575226196117799,AMH -> SRY
SRY,AMH,0.7575226196117799,SRY -> AMH
PGD2,SRY,0.7476395946850631,PGD2 -> SRY
SRY,PGD2,0.7476395946850631,SRY -> PGD2
CBX2,DHH,0.7414785879241683,CBX2 -> DHH
DHH,CBX2,0.7414785879241683,DHH -> CBX2
NR0B1,WT1pKTS,0.7384298195923257,NR0B1 -> WT1pKTS
WT1pKTS,NR0B1,0.7384298195923257,WT1pKTS -> NR0B1
CTNNB1,WT1mKTS,0.7028011223853055,CTNNB1 -> WT1mKTS
WT1mKTS,CTNNB1,0.7028011223853055,WT1mKTS -> CTNNB1
RSPO1,UGR,0.6952243845826256,RSPO1 -> UGR
UGR,RSPO1,0.6952243845826256,UGR -> RSPO1
FOXL2,SOX9,0.6928295776046607,FOXL2 -> SOX9
SOX9,FOXL2,0.6928295776046607,SOX9 -> FOXL2
AMH,CBX2,0.6909249720545134,AMH -> CBX2
CBX2,AMH,0.6909249720545134,CBX2 -> AMH
DMRT1,WT1mKTS,0.6408615759761459,DMRT1 -> WT1mKTS
WT1mKTS,DMRT1,0.6408615759761459,WT1mKTS -> DMRT1
SRY,WNT4,0.6269202254249342,SRY -> WNT4
WNT4,SRY,0.6269202254249342,WNT4 -> SRY
CBX2,FGF9,0.6156433615166663,CBX2 -> FGF9
FGF9,CBX2,0.6156433615166663,FGF9 -> CBX2
CBX2,PGD2,0.6151593451089341,CBX2 -> PGD2
PGD2,CBX2,0.6151593451089341,PGD2 -> CBX2
NR5A1,WT1mKTS,0.6134495073356152,NR5A1 -> WT1mKTS
WT1mKTS,NR5A1,0.6134495073356152,WT1mKTS -> NR5A1
CTNNB1,DHH,0.6036958150926404,CTNNB1 -> DHH
DHH,CTNNB1,0.6036958150926404,DHH -> CTNNB1
GATA4,SOX9,0.5912510998451036,GATA4 -> SOX9
SOX9,GATA4,0.5912510998451036,SOX9 -> GATA4
GATA4,NR5A1,0.5891586489603229,GATA4 -> NR5A1
NR5A1,GATA4,0.5891586489603229,NR5A1 -> GATA4
SOX9,WT1pKTS,0.5843952305817028,SOX9 -> WT1pKTS
WT1pKTS,SOX9,0.5843952305817028,WT1pKTS -> SOX9
CTNNB1,FGF9,0.5777604227713778,CTNNB1 -> FGF9
FGF9,CTNNB1,0.5777604227713778,FGF9 -> CTNNB1
CBX2,FOXL2,0.5537809210516462,CBX2 -> FOXL2
FOXL2,CBX2,0.5537809210516462,FOXL2 -> CBX2
SRY,WT1mKTS,0.5517518260775693,SRY -> WT1mKTS
WT1mKTS,SRY,0.5517518260775693,WT1mKTS -> SRY
FGF9,GATA4,0.5480199166498443,FGF9 -> GATA4
GATA4,FGF9,0.5480199166498443,GATA4 -> FGF9
AMH,CTNNB1,0.5387507314301482,AMH -> CTNNB1
CTNNB1,AMH,0.5387507314301482,CTNNB1 -> AMH
DKK1,RSPO1,0.5097639813132047,DKK1 -> RSPO1
RSPO1,DKK1,0.5097639813132047,RSPO1 -> DKK1
DMRT1,RSPO1,0.5070906180409367,DMRT1 -> RSPO1
RSPO1,DMRT1,0.5070906180409367,RSPO1 -> DMRT1
AMH,GATA4,0.4996047963040003,AMH -> GATA4
GATA4,AMH,0.4996047963040003,GATA4 -> AMH
CBX2,RSPO1,0.497768137414331,CBX2 -> RSPO1
RSPO1,CBX2,0.497768137414331,RSPO1 -> CBX2
SOX9,UGR,0.4721671067853691,SOX9 -> UGR
UGR,SOX9,0.4721671067853691,UGR -> SOX9
NR5A1,UGR,0.4720007134551082,NR5A1 -> UGR
UGR,NR5A1,0.4720007134551082,UGR -> NR5A1
GATA4,NR0B1,0.4668480610897993,GATA4 -> NR0B1
NR0B1,GATA4,0.4668480610897993,NR0B1 -> GATA4
CBX2,CTNNB1,0.4663177785136669,CBX2 -> CTNNB1
CTNNB1,CBX2,0.4663177785136669,CTNNB1 -> CBX2
CTNNB1,PGD2,0.4623862641354177,CTNNB1 -> PGD2
PGD2,CTNNB1,0.4623862641354177,PGD2 -> CTNNB1
DHH,FOXL2,0.4584128190737047,DHH -> FOXL2
FOXL2,DHH,0.4584128190737047,FOXL2 -> DHH
FOXL2,PGD2,0.4406422833780936,FOXL2 -> PGD2
PGD2,FOXL2,0.4406422833780936,PGD2 -> FOXL2
PGD2,UGR,0.4210752111960969,PGD2 -> UGR
UGR,PGD2,0.4210752111960969,UGR -> PGD2
AMH,FOXL2,0.3953639498915683,AMH -> FOXL2
FOXL2,AMH,0.3953639498915683,FOXL2 -> AMH
NR0B1,WT1mKTS,0.3903406260918218,NR0B1 -> WT1mKTS
WT1mKTS,NR0B1,0.3903406260918218,WT1mKTS -> NR0B1
CBX2,SRY,0.3888052757360443,CBX2 -> SRY
SRY,CBX2,0.3888052757360443,SRY -> CBX2
FGF9,FOXL2,0.3791039059541308,FGF9 -> FOXL2
FOXL2,FGF9,0.3791039059541308,FOXL2 -> FGF9
AMH,UGR,0.3716661066530472,AMH -> UGR
UGR,AMH,0.3716661066530472,UGR -> AMH
CBX2,WT1pKTS,0.3705706923278425,CBX2 -> WT1pKTS
WT1pKTS,CBX2,0.3705706923278425,WT1pKTS -> CBX2
SOX9,WT1mKTS,0.3662352585487075,SOX9 -> WT1mKTS
WT1mKTS,SOX9,0.3662352585487075,WT1mKTS -> SOX9
WNT4,WT1mKTS,0.3603811012916275,WNT4 -> WT1mKTS
WT1mKTS,WNT4,0.3603811012916275,WT1mKTS -> WNT4
DHH,WT1pKTS,0.3452029323316599,DHH -> WT1pKTS
WT1pKTS,DHH,0.3452029323316599,WT1pKTS -> DHH
DMRT1,GATA4,0.3426664857161142,DMRT1 -> GATA4
GATA4,DMRT1,0.3426664857161142,GATA4 -> DMRT1
FGF9,WT1pKTS,0.3215992996507316,FGF9 -> WT1pKTS
WT1pKTS,FGF9,0.3215992996507316,WT1pKTS -> FGF9
FOXL2,GATA4,0.3106167003535006,FOXL2 -> GATA4
GATA4,FOXL2,0.3106167003535006,GATA4 -> FOXL2
FGF9,WT1mKTS,0.3100967480293856,FGF9 -> WT1mKTS
WT1mKTS,FGF9,0.3100967480293856,WT1mKTS -> FGF9
CTNNB1,UGR,0.3081992006037267,CTNNB1 -> UGR
UGR,CTNNB1,0.3081992006037267,UGR -> CTNNB1
CTNNB1,GATA4,0.2839823658967503,CTNNB1 -> GATA4
GATA4,CTNNB1,0.2839823658967503,GATA4 -> CTNNB1
GATA4,WNT4,0.2759328427706607,GATA4 -> WNT4
WNT4,GATA4,0.2759328427706607,WNT4 -> GATA4
AMH,WT1pKTS,0.2686220480102957,AMH -> WT1pKTS
WT1pKTS,AMH,0.2686220480102957,WT1pKTS -> AMH
PGD2,WT1pKTS,0.2664010941043924,PGD2 -> WT1pKTS
WT1pKTS,PGD2,0.2664010941043924,WT1pKTS -> PGD2
CBX2,WNT4,0.2597775164314172,CBX2 -> WNT4
WNT4,CBX2,0.2597775164314172,WNT4 -> CBX2
AMH,WT1mKTS,0.250817651033176,AMH -> WT1mKTS
WT1mKTS,AMH,0.250817651033176,WT1mKTS -> AMH
DHH,UGR,0.2482094670266122,DHH -> UGR
UGR,DHH,0.2482094670266122,UGR -> DHH
DMRT1,NR0B1,0.2478667675198223,DMRT1 -> NR0B1
NR0B1,DMRT1,0.2478667675198223,NR0B1 -> DMRT1
FOXL2,UGR,0.2461752257301109,FOXL2 -> UGR
UGR,FOXL2,0.2461752257301109,UGR -> FOXL2
CBX2,NR0B1,0.2435435867758457,CBX2 -> NR0B1
NR0B1,CBX2,0.2435435867758457,NR0B1 -> CBX2
UGR,WT1pKTS,0.2402164902360501,UGR -> WT1pKTS
WT1pKTS,UGR,0.2402164902360501,WT1pKTS -> UGR
FGF9,UGR,0.2292304781697609,FGF9 -> UGR
UGR,FGF9,0.2292304781697609,UGR -> FGF9
DMRT1,NR5A1,0.220312954392913,DMRT1 -> NR5A1
NR5A1,DMRT1,0.220312954392913,NR5A1 -> DMRT1
DKK1,NR5A1,0.212633109581901,DKK1 -> NR5A1
NR5A1,DKK1,0.212633109581901,NR5A1 -> DKK1
NR0B1,SRY,0.2039772191658289,NR0B1 -> SRY
SRY,NR0B1,0.2039772191658289,SRY -> NR0B1
DKK1,NR0B1,0.1997621272783892,DKK1 -> NR0B1
NR0B1,DKK1,0.1997621272783892,NR0B1 -> DKK1
DHH,WT1mKTS,0.1769831426901171,DHH -> WT1mKTS
WT1mKTS,DHH,0.1769831426901171,WT1mKTS -> DHH
FOXL2,WT1mKTS,0.1457387771034769,FOXL2 -> WT1mKTS
WT1mKTS,FOXL2,0.1457387771034769,WT1mKTS -> FOXL2
DHH,GATA4,0.0987482007674565,DHH -> GATA4
GATA4,DHH,0.0987482007674565,GATA4 -> DHH
GATA4,RSPO1,0.086169694457973,GATA4 -> RSPO1
RSPO1,GATA4,0.086169694457973,RSPO1 -> GATA4
RSPO1,WT1mKTS,0.0743560624431737,RSPO1 -> WT1mKTS
WT1mKTS,RSPO1,0.0743560624431737,WT1mKTS -> RSPO1
